ESU10102,ESU10103,ESU10104,ESU10106,ESU10107,ESU10109,ESU10110,SSU10102,SSU10103,SSU10105,SSU10106,SSU10108,SSU10109,CSU10102,CSU10103,CSU10105,CSU10106,CSU10108,CSU10109,GNT10102,GNT10103,GNT10105,GNT10106,CGS10102,CGS10103,CGS10105,CGS10106,CGS10108,CGS10109,GRC10102,GRC10103,GRC10104,GRC10106,GRC10107,GRC10109,GRC10110,ERM10102,ERM10103,ERM10105,ERM10106,ERM10108,ERM10109,AUD10102,AUD10103,AUD10105,AUD10106,AUD10108,AUD10109,POL10102,POL10103,POL10105,POL10106,POL10108,POL10109,REG10102,REG10103,REG10105,REG10106,REG10108,REG10109,ETI10102,ETI10103,ETI10105,ETI10106,ETI10108,ETI10109,CGV10102,CGV10103,CGV10105,CGV10106,CGV10108,CGV10109,IGV10102,IGV10103,IGV10105,IGV10106,IGV10108,IGV10109,CPI10102,CPI10103,CPI10105,CPI10106,CPI10108,CPI10109
76,84,95,84,92,79,76,80,89,83,85,85,95,84,87,87,84,78,82,96,76,86,78,87,96,94,87,77,77,86,91,78,78,91,82,85,79,92,97,90,87,91,88,80,86,83,95,95,90,87,75,97,87,98,95,79,83,96,95,85,96,88,87,92,87,87,78,94,98,78,94,75,88,98,81,97,78,86,95,92,82,86,91,80
83,87,82,84,77,96,77,78,90,92,85,88,87,94,77,92,77,87,77,90,78,89,84,85,88,83,91,97,85,92,96,95,75,88,84,79,90,94,91,88,97,92,76,78,98,75,79,90,93,91,81,84,85,87,95,85,76,96,89,83,75,84,83,89,98,86,76,86,80,77,95,76,91,84,88,97,93,97,81,83,78,98,82,90
81,90,91,82,97,89,79,81,87,76,98,98,87,82,81,97,89,75,86,82,83,78,78,81,96,93,78,96,90,85,83,83,79,87,92,91,84,84,82,92,94,85,75,97,81,79,78,92,84,78,94,88,84,97,83,89,84,93,76,75,86,86,81,75,76,80,87,83,83,91,97,97,84,95,78,85,86,95,91,85,91,93,79,88
89,81,93,79,85,88,97,95,76,92,89,85,78,92,97,95,88,84,83,86,94,80,87,87,88,89,77,79,81,81,77,97,79,88,97,91,91,77,95,90,86,83,76,81,93,80,92,92,80,79,85,90,96,87,78,87,98,91,80,81,82,90,86,82,77,85,93,80,86,94,86,98,91,89,96,94,98,93,94,92,81,78,91,88
91,83,94,95,79,87,94,81,86,87,95,79,97,97,97,83,93,78,86,98,88,76,96,75,76,76,95,82,75,80,77,76,81,84,83,77,75,82,92,96,95,89,79,84,80,82,88,75,96,98,82,96,95,97,95,90,88,94,86,85,84,82,81,92,93,93,98,85,78,93,91,81,92,93,90,83,81,83,84,82,76,88,98,82
97,94,84,85,84,78,98,81,78,94,88,95,80,80,90,76,91,89,91,82,95,85,95,87,98,96,98,94,86,96,82,89,92,83,88,85,96,79,89,76,79,91,85,92,79,91,95,83,78,83,75,83,91,77,91,78,87,86,84,83,83,81,78,98,81,78,96,98,81,92,82,86,83,86,79,91,97,78,93,96,77,86,76,84
84,94,88,96,75,76,83,88,96,95,88,95,81,76,89,77,90,76,85,79,84,90,79,89,98,76,93,77,90,86,86,90,89,79,75,87,98,84,87,77,77,85,93,89,96,98,97,89,95,77,77,75,79,92,92,87,96,80,85,79,85,80,92,77,96,91,86,87,90,87,83,92,94,83,96,84,94,89,90,94,90,88,78,94
84,77,88,92,77,82,93,76,94,81,96,75,98,92,97,98,92,94,98,92,86,79,92,78,90,90,84,89,76,91,87,80,79,96,96,88,95,97,85,80,97,80,90,94,78,75,92,96,97,75,96,86,86,97,78,81,85,90,81,98,81,78,80,79,93,97,98,95,90,83,79,82,82,94,82,88,82,98,95,87,77,91,97,81
89,89,92,93,98,82,92,92,86,90,88,98,91,84,75,78,97,78,82,78,88,78,81,91,86,77,76,84,89,82,81,93,88,94,93,78,88,95,76,88,80,79,89,76,92,78,77,92,97,79,96,77,88,90,85,81,75,97,96,88,84,79,86,92,98,89,84,93,79,75,78,80,98,90,80,86,85,83,95,75,75,79,85,76
90,77,87,75,98,80,76,87,89,76,89,81,90,80,85,91,78,91,98,79,89,98,84,95,91,98,96,77,76,94,93,85,94,91,79,96,83,75,78,86,98,87,79,98,89,81,98,97,95,83,86,98,78,78,76,76,98,86,89,81,80,77,96,95,86,85,97,97,84,90,76,95,98,96,84,75,91,87,82,96,78,93,90,79
94,80,96,93,76,83,95,77,80,83,83,87,75,95,95,79,77,75,78,80,85,88,90,89,89,91,86,81,81,80,97,94,87,95,75,84,77,92,98,76,92,91,75,84,86,76,97,80,75,84,96,87,83,85,94,82,76,92,86,89,95,84,78,83,93,86,91,80,79,84,95,79,79,87,86,96,98,80,93,96,94,86,88,89
97,81,89,80,85,92,88,75,75,95,90,91,91,87,83,79,77,88,81,79,79,83,89,91,92,83,79,87,98,80,96,98,78,87,83,87,75,81,89,79,95,94,82,90,76,87,84,85,84,98,78,76,75,92,95,77,85,76,83,79,97,77,85,94,98,76,75,76,78,85,92,79,94,89,85,77,86,83,82,78,96,85,82,81
80,86,89,90,94,84,91,91,82,79,88,76,75,93,84,91,77,87,86,98,78,80,88,95,84,83,82,88,93,84,92,75,81,93,80,89,88,87,82,80,84,75,98,80,94,89,87,80,79,94,86,77,89,98,87,97,82,80,98,77,89,84,92,94,78,88,78,80,88,83,75,92,97,85,95,84,84,87,95,85,90,98,85,80
78,86,86,83,86,86,91,82,75,82,78,82,95,95,79,81,80,79,82,84,88,89,78,79,89,80,76,84,90,76,77,89,80,89,81,88,90,89,93,79,89,84,83,81,97,95,89,80,90,81,96,88,96,92,86,88,83,94,75,85,83,84,92,86,96,82,95,92,97,94,95,78,75,88,93,86,98,79,76,80,97,97,97,94
79,82,89,96,96,75,98,97,77,91,94,94,87,90,81,81,94,79,75,97,95,89,85,77,88,89,85,79,76,97,94,97,83,84,87,92,82,98,78,91,90,91,97,90,83,80,83,82,80,94,96,76,90,88,91,87,80,93,86,98,75,90,88,87,82,97,77,80,76,88,76,90,82,76,84,93,75,84,87,83,91,84,89,92
96,86,77,81,77,89,85,77,94,88,82,98,91,78,86,97,87,92,84,76,75,90,85,83,84,94,97,85,89,94,83,90,82,78,82,94,92,93,76,94,76,79,89,87,98,88,98,88,98,94,91,84,85,75,80,75,76,88,98,84,77,92,86,92,94,87,98,87,80,85,91,80,89,86,92,86,79,86,89,85,91,76,97,89
76,97,81,80,86,75,92,93,89,91,76,79,75,78,96,86,76,90,78,82,84,75,86,95,86,93,75,76,98,75,92,78,93,76,80,80,80,95,89,81,91,97,86,81,77,93,94,77,83,89,96,92,91,75,92,98,86,91,96,82,83,96,86,93,97,88,87,79,84,76,91,91,79,90,95,98,75,94,98,85,79,85,76,92
82,75,87,88,77,96,77,76,89,80,80,75,86,93,89,85,85,98,78,95,93,82,87,79,82,89,79,83,75,80,88,82,93,97,95,80,87,96,88,87,98,85,97,83,77,81,85,78,77,95,90,76,98,82,89,84,75,88,85,82,98,98,87,88,91,85,97,83,96,95,95,93,78,90,95,84,94,80,92,80,82,76,85,93
80,95,90,97,95,94,81,78,95,89,81,92,93,83,96,80,83,94,95,96,92,86,97,91,78,79,93,89,91,92,85,79,81,75,87,78,79,94,77,81,82,80,92,81,86,91,87,79,77,80,77,75,81,86,78,81,93,91,76,89,97,98,96,95,92,98,98,76,79,79,96,87,75,91,96,79,87,77,90,84,87,85,92,78
78,97,96,92,84,94,91,86,80,95,94,76,97,95,77,95,85,80,82,95,79,81,96,96,78,91,98,75,83,82,85,87,81,86,97,77,84,77,89,77,82,93,91,96,88,88,82,77,96,84,94,94,81,77,79,89,78,79,91,85,97,92,80,79,98,87,77,87,84,84,89,89,95,94,78,80,98,89,76,90,87,95,82,96
79,83,95,75,94,87,77,78,97,82,91,82,79,84,90,96,95,77,91,79,76,85,75,82,88,77,76,98,87,83,80,93,85,96,83,90,94,80,97,84,77,81,81,90,79,86,76,88,92,89,80,83,79,93,78,91,84,78,89,90,81,94,78,98,78,82,86,78,90,75,87,75,81,76,89,94,89,92,89,81,97,88,91,86
82,95,96,84,84,96,78,76,90,84,87,88,83,95,79,80,90,96,94,96,95,89,80,90,77,87,84,87,97,96,80,96,78,93,92,90,75,85,86,89,93,84,79,93,89,84,92,89,84,89,89,81,90,82,96,89,90,77,79,98,97,77,84,88,93,93,96,97,96,81,78,91,92,79,91,93,93,77,95,86,89,77,95,89
91,78,83,76,97,77,96,88,81,75,80,86,95,98,82,83,77,80,96,93,80,75,98,86,75,81,81,84,84,96,97,94,96,80,75,89,94,81,78,93,98,82,80,85,82,92,90,78,97,86,85,82,94,81,97,90,88,82,97,75,79,81,95,91,91,97,98,93,96,76,97,79,87,92,76,91,95,80,83,80,92,96,77,80
87,94,97,94,78,77,86,82,84,83,77,89,95,89,76,96,82,90,80,98,87,78,91,95,98,75,97,87,78,96,82,96,79,90,81,88,95,78,78,91,93,91,94,92,91,77,75,98,84,80,79,76,76,94,96,92,91,85,76,77,76,84,93,86,94,82,93,84,85,79,87,87,91,79,81,85,87,78,85,84,90,95,78,98
80,84,83,86,79,82,91,88,91,81,87,96,91,96,97,84,75,78,82,86,88,85,97,88,81,79,92,90,93,80,85,76,92,86,96,75,97,78,88,82,76,78,95,90,96,83,80,95,87,91,80,91,95,91,84,85,90,81,89,79,82,87,80,92,78,76,76,89,90,81,90,82,96,89,78,80,84,98,93,81,90,84,85,89
76,81,90,98,77,86,78,95,76,81,94,96,88,88,89,76,95,85,76,97,78,84,89,84,84,80,84,90,93,87,95,98,89,76,97,88,97,97,83,90,76,98,82,80,90,79,98,96,98,95,88,98,84,83,81,79,98,91,96,78,83,98,76,86,75,77,89,90,77,90,90,89,85,77,95,93,87,79,82,86,95,95,86,78
83,92,85,78,94,81,98,84,88,76,91,76,82,95,87,75,79,76,89,75,80,96,95,76,85,89,76,98,90,76,98,78,78,88,90,86,80,98,81,93,95,79,75,95,93,96,86,84,92,86,96,96,92,90,96,93,95,95,89,83,78,97,90,75,79,80,91,88,93,75,98,88,77,97,83,82,90,79,91,75,95,87,93,87
93,81,85,94,78,91,90,91,95,97,81,81,77,91,89,87,75,82,78,90,76,94,97,85,87,80,92,98,87,81,94,98,78,98,87,82,79,89,85,83,76,89,78,79,84,84,79,87,90,98,76,93,89,89,98,83,91,77,94,75,89,91,82,94,88,98,82,77,75,88,96,89,83,87,80,78,94,90,86,86,84,92,87,75
97,88,91,91,78,91,95,82,85,98,96,88,83,77,91,93,96,89,91,83,75,92,92,84,98,95,98,78,88,90,88,77,89,91,76,96,88,95,89,76,95,97,88,79,76,77,88,82,82,90,77,83,79,86,86,79,75,81,78,85,75,97,91,86,80,89,82,78,98,77,82,91,75,85,75,89,77,88,88,78,77,93,97,88
98,87,91,85,75,98,87,95,75,85,89,88,76,92,80,90,87,76,85,97,82,84,83,83,76,94,86,90,79,90,83,89,78,86,83,90,94,82,97,96,97,95,82,98,79,98,80,90,86,91,88,87,90,88,88,93,88,82,98,84,81,86,82,92,91,92,95,76,76,81,90,91,76,81,93,83,89,77,79,88,98,98,79,97
95,76,94,90,85,80,80,97,75,90,78,83,87,88,82,80,84,92,80,77,98,81,91,75,98,80,79,87,95,80,94,94,85,78,84,82,77,84,79,77,79,94,96,85,93,75,98,98,96,80,96,91,89,76,75,77,92,85,77,86,94,88,85,81,79,79,87,87,75,92,75,76,82,80,80,88,83,82,85,97,82,81,93,79
81,94,78,89,84,90,97,95,88,98,80,98,88,87,98,78,80,77,93,76,92,89,88,83,85,75,81,84,95,84,93,83,98,89,78,76,96,86,88,84,89,94,94,90,76,76,76,75,89,81,77,82,86,96,97,83,86,78,75,93,86,98,82,87,76,97,80,77,92,84,87,77,92,91,80,79,92,82,86,84,92,98,76,98
85,96,91,77,76,87,89,82,76,80,96,91,87,87,91,84,76,86,92,79,93,80,95,79,95,77,90,85,89,87,86,91,86,80,95,79,92,98,94,86,95,84,80,97,77,78,95,88,81,77,77,96,90,93,78,93,79,86,96,91,90,79,81,86,97,87,94,84,94,95,84,93,84,76,81,98,89,91,77,78,96,82,78,92
79,92,96,91,87,77,79,94,84,90,79,77,98,85,86,89,91,98,81,98,84,83,85,81,96,77,79,82,83,79,77,78,88,91,87,97,76,95,84,86,89,77,75,78,97,96,92,82,92,91,89,92,75,94,78,76,80,97,98,76,85,80,96,84,87,87,79,90,83,95,86,76,97,87,78,82,76,76,81,80,84,96,77,97
86,91,97,89,76,80,80,97,90,87,94,85,91,77,79,81,91,93,75,80,97,96,80,96,87,94,97,81,80,78,98,91,93,80,96,83,94,81,86,84,83,79,85,97,76,78,97,90,79,88,84,84,92,83,95,95,90,83,76,87,79,96,78,78,85,95,90,92,98,92,88,82,79,93,96,93,88,77,92,75,75,80,86,86
86,89,97,83,92,84,78,89,83,84,79,86,92,94,82,79,86,83,84,92,81,96,81,93,92,84,94,83,81,88,92,96,81,81,92,92,85,96,83,98,82,75,85,91,76,79,85,94,87,97,83,88,92,93,88,91,84,92,97,93,79,91,92,98,84,82,96,77,76,78,87,76,93,94,85,92,87,87,80,78,86,86,86,79
95,90,87,92,91,81,88,75,78,93,91,93,86,76,95,75,76,86,97,91,98,77,76,90,75,81,80,87,91,80,93,81,83,79,75,91,97,86,92,88,78,80,78,79,91,97,82,87,89,76,86,98,81,79,96,77,77,90,89,89,95,76,78,75,94,93,76,80,92,93,95,96,81,82,77,81,84,87,76,83,85,76,89,79
89,90,86,79,95,86,77,79,81,77,88,97,93,75,88,91,81,94,92,95,90,80,98,79,93,85,76,87,78,94,91,85,83,86,76,76,75,91,87,76,76,83,89,75,89,87,85,88,91,93,93,83,87,83,92,96,78,95,81,77,76,84,93,86,80,90,93,98,93,90,76,83,96,83,80,84,85,83,86,95,82,98,96,86
76,81,82,92,86,84,87,88,79,83,77,94,78,80,87,96,93,83,98,95,82,81,75,97,82,97,85,90,90,93,76,93,87,92,91,92,81,76,85,83,96,91,84,95,92,80,86,93,92,92,88,96,75,79,98,82,84,98,87,85,98,90,89,88,96,82,97,88,89,83,80,75,75,88,84,86,76,95,80,93,98,96,76,84
77,83,76,93,97,90,82,92,85,85,96,77,79,86,92,93,79,89,90,97,95,95,90,78,98,89,92,88,89,84,78,96,81,88,77,79,89,87,96,91,82,78,96,79,76,86,98,94,88,76,77,89,79,83,80,87,84,76,98,92,96,83,92,98,86,80,97,88,79,78,89,90,83,83,84,93,90,83,91,77,78,85,87,85
92,79,83,95,87,85,87,96,78,94,85,87,86,98,77,78,98,75,79,90,76,91,95,93,85,94,80,85,83,95,78,92,87,94,75,86,91,97,93,80,78,91,86,92,79,96,83,90,87,95,88,88,81,93,98,75,86,93,75,89,93,75,93,93,92,94,90,98,77,76,86,87,87,95,75,89,91,90,76,85,92,81,90,97
98,82,82,86,96,78,85,85,77,83,78,91,87,86,95,97,92,82,81,77,76,90,92,92,92,84,86,87,80,85,83,78,93,98,81,90,90,91,86,92,94,96,75,95,79,87,92,94,92,94,83,92,95,75,81,84,83,94,96,81,75,87,98,95,87,80,75,75,96,82,89,96,95,93,88,78,83,75,78,92,84,91,86,78
98,96,85,88,94,82,84,82,80,86,94,82,77,79,82,85,79,89,93,87,76,78,91,81,96,94,77,88,88,96,98,76,94,88,90,93,97,83,96,90,82,97,79,78,98,92,97,77,87,87,96,95,86,91,86,88,86,77,79,98,92,97,98,94,87,77,94,93,90,75,80,79,76,96,97,86,83,85,78,92,95,83,78,84
95,75,95,95,96,91,82,81,97,88,79,83,97,87,94,79,90,87,93,90,97,96,94,90,76,76,82,83,79,98,76,90,76,83,91,93,77,98,77,88,80,88,96,88,93,77,77,93,88,93,94,77,83,97,88,85,98,75,92,79,97,75,81,85,82,96,90,83,88,82,94,80,81,76,95,96,80,95,85,82,95,83,78,89
89,82,87,90,97,84,91,89,81,92,84,91,90,89,98,79,78,80,92,92,92,89,76,77,86,97,83,76,82,85,76,86,88,94,77,98,83,77,77,86,88,88,84,82,77,89,89,88,82,85,83,80,77,79,97,92,83,87,88,84,82,92,84,78,92,82,96,86,77,94,94,98,85,88,97,90,83,90,90,91,79,85,88,87
77,77,90,88,87,83,81,93,98,84,81,83,80,91,90,81,75,96,87,93,79,92,79,84,78,76,94,79,97,81,79,80,90,86,81,85,86,86,93,75,88,75,84,92,84,94,97,94,75,93,95,90,80,91,77,82,85,96,91,94,77,92,75,93,93,81,83,79,93,77,80,89,76,88,76,75,78,89,77,88,96,90,98,76
81,95,87,95,78,83,91,83,92,93,87,96,96,75,96,89,85,76,83,95,80,96,97,77,82,91,77,78,75,96,97,90,81,79,86,82,93,90,77,94,81,96,93,76,88,86,88,78,83,82,98,98,97,93,89,85,97,84,92,87,93,98,92,85,77,81,94,97,88,80,77,87,80,90,88,82,98,88,89,90,95,96,92,81
93,75,94,82,98,82,76,90,79,91,92,79,80,92,79,95,83,96,95,91,89,83,93,89,81,82,82,86,88,83,85,94,79,81,85,89,90,76,80,90,78,77,92,90,85,77,82,91,83,93,95,80,78,89,97,92,96,87,83,91,80,89,87,86,94,95,97,75,93,84,97,94,79,90,91,89,97,96,93,80,81,87,78,83
89,94,79,85,85,94,80,90,75,97,79,93,98,97,77,92,83,84,96,91,84,97,98,79,94,85,77,89,94,85,76,82,89,91,77,85,95,90,78,78,86,95,89,92,94,98,97,98,89,76,82,80,83,79,91,79,93,82,98,94,84,82,93,97,79,89,76,92,89,93,88,79,91,97,91,94,79,83,81,82,79,79,84,76
87,80,76,80,98,91,88,95,85,78,81,81,95,77,96,89,93,83,79,85,90,76,81,95,83,77,87,94,84,75,80,94,87,80,89,94,91,84,98,95,88,87,86,89,80,82,96,95,94,83,83,91,85,83,88,82,83,76,80,82,86,83,98,85,97,95,77,78,90,86,82,92,84,87,92,85,97,78,82,86,80,82,81,93
75,81,80,78,91,88,86,94,96,92,96,94,77,81,81,98,94,88,83,88,90,83,85,75,97,76,97,81,89,80,81,81,82,96,89,77,75,81,83,88,88,98,78,77,91,92,82,80,93,86,97,89,82,94,81,90,76,88,83,95,79,96,79,86,82,95,81,75,78,90,93,76,85,95,94,87,88,79,86,83,83,91,82,79
75,84,95,94,81,75,97,79,83,92,98,91,78,76,80,77,84,82,81,76,83,83,82,91,87,90,75,95,85,95,97,75,76,94,87,79,76,87,90,77,88,86,79,95,92,75,94,75,85,97,83,96,87,80,82,86,92,84,83,78,87,95,78,88,82,93,77,97,80,80,95,79,96,86,95,96,98,76,89,91,77,87,98,83
83,85,81,77,82,92,75,91,89,96,89,89,87,94,89,92,97,90,85,91,95,81,79,97,78,84,86,85,75,83,94,83,90,97,80,84,79,75,80,76,76,98,79,90,85,86,82,89,84,86,92,82,90,98,83,88,97,81,77,83,80,89,88,83,98,79,82,80,80,77,79,90,80,94,82,85,94,80,80,76,75,78,88,88
75,91,94,83,80,75,79,93,96,81,91,76,91,98,93,80,83,96,82,98,90,92,94,85,78,79,86,77,96,79,76,79,87,76,76,93,92,86,89,75,94,92,94,87,78,96,80,97,86,77,97,87,88,81,94,81,78,85,75,88,88,87,82,83,84,95,78,82,83,77,95,75,80,98,89,91,86,91,91,98,80,87,76,75
83,80,82,83,77,78,88,89,87,90,84,89,79,83,81,87,92,97,85,86,85,85,93,90,98,82,92,90,91,90,95,78,77,77,75,89,96,84,76,84,84,93,77,88,98,78,90,94,90,96,82,84,81,91,93,97,97,93,91,80,90,76,84,78,87,84,87,87,87,95,84,87,76,83,90,85,75,95,98,91,97,82,85,78
87,85,94,96,88,77,85,90,77,90,87,79,83,92,88,81,93,94,94,78,85,94,81,76,77,81,78,92,87,94,77,82,83,75,87,93,88,86,75,76,76,92,89,90,79,91,81,92,83,92,84,81,90,82,76,86,94,76,88,75,81,91,82,93,79,91,83,95,89,81,84,90,92,89,90,77,78,87,83,75,98,89,81,94
87,82,78,80,75,83,78,90,93,79,96,78,83,80,85,80,88,75,87,88,91,84,97,93,89,88,95,85,78,77,78,98,92,95,79,76,86,76,76,91,77,83,94,77,77,85,94,95,87,84,81,91,76,81,89,82,91,90,86,79,95,84,95,83,96,90,93,78,84,86,90,77,96,94,96,92,97,77,82,90,88,77,77,89
90,81,90,97,77,95,95,82,97,94,82,96,93,92,85,84,89,84,89,82,96,77,87,87,98,96,81,98,79,92,77,96,80,87,90,75,89,85,84,80,93,83,90,95,92,79,79,81,76,80,97,90,96,78,82,75,76,98,78,92,89,80,92,94,80,96,82,84,89,78,96,90,82,78,90,76,79,79,93,85,75,91,98,87
83,90,82,82,90,81,83,98,75,83,88,97,93,78,85,76,79,93,90,92,86,78,79,75,86,93,86,94,87,82,83,95,76,98,90,85,96,80,90,86,76,77,77,87,80,84,80,84,96,76,84,87,95,95,82,92,94,96,79,91,78,82,83,78,93,89,87,78,98,87,96,82,80,89,85,87,90,75,79,78,97,83,98,97
83,77,77,76,92,80,78,75,95,83,96,84,80,92,95,84,86,96,98,96,86,80,80,83,97,86,76,81,87,81,90,75,80,84,85,86,95,89,81,87,83,76,87,94,84,86,84,79,86,94,93,97,81,94,96,81,96,75,98,96,81,76,75,85,96,78,92,85,86,83,92,97,93,80,75,94,93,90,92,85,87,86,88,82
87,78,94,83,94,89,80,81,87,87,89,98,92,88,93,86,82,93,92,97,80,92,77,79,88,92,76,81,75,88,76,84,82,81,95,77,84,88,80,79,87,89,89,88,79,78,77,95,97,81,85,79,86,88,81,86,86,91,76,79,81,85,79,87,96,90,88,75,95,86,85,87,78,96,98,82,75,92,83,76,76,95,80,78
78,90,78,95,89,89,84,90,91,80,96,87,91,77,90,80,80,86,83,97,92,92,77,82,91,83,79,75,91,94,76,96,89,82,92,94,81,85,83,89,90,94,79,82,86,79,80,95,90,98,81,89,80,88,82,77,95,88,86,98,94,85,83,81,89,80,88,93,95,91,92,84,93,95,76,87,95,94,91,85,83,80,83,96
76,97,75,85,88,95,78,81,88,88,80,96,84,77,87,83,75,75,76,94,76,97,78,98,96,89,89,96,98,90,96,85,82,77,81,94,79,87,93,76,86,89,85,87,88,92,76,91,82,76,93,80,86,83,83,78,83,97,85,77,82,94,92,96,84,85,84,78,85,98,75,80,92,89,85,78,88,84,75,95,96,88,79,85
89,79,96,93,90,96,83,81,81,83,97,94,95,85,81,88,80,89,82,82,78,77,80,86,83,92,83,86,96,96,98,81,84,79,82,93,88,80,75,83,76,92,97,89,80,90,97,85,79,93,85,93,89,92,79,91,94,93,76,78,85,89,82,77,85,77,94,77,75,90,75,88,95,78,85,84,94,94,78,80,98,96,79,92
98,98,91,75,88,96,85,90,79,92,95,90,93,94,95,75,79,91,86,82,82,89,85,96,84,90,88,75,89,76,96,91,77,83,87,93,91,83,94,78,81,96,80,93,95,90,94,75,95,79,83,88,86,87,95,78,90,89,97,80,75,97,79,96,94,78,77,85,85,76,95,85,80,90,95,93,80,92,84,80,85,97,91,79
75,84,78,75,88,89,93,84,83,88,81,97,80,92,96,82,88,75,93,80,90,86,76,76,76,90,83,93,75,89,81,76,76,87,94,79,88,87,85,78,88,89,82,87,86,98,89,92,85,89,91,82,81,84,77,96,79,96,90,88,81,76,88,95,92,83,93,80,95,93,94,95,95,83,95,98,86,75,88,83,92,83,96,79
90,91,93,97,95,77,84,75,88,75,91,77,78,90,95,93,76,92,83,97,98,95,80,90,83,76,84,87,96,97,92,79,78,91,81,98,75,83,94,94,98,86,76,76,93,76,83,85,79,87,98,87,87,91,89,93,91,75,87,83,93,83,82,91,81,81,77,83,79,86,90,87,77,78,81,82,91,97,92,90,83,91,94,80
80,98,94,82,79,81,79,77,80,89,79,85,95,86,98,97,76,96,85,83,89,98,80,91,97,90,98,84,85,92,77,83,84,75,77,88,85,84,76,92,90,87,82,84,88,81,77,86,98,91,92,95,94,91,79,93,97,81,97,96,88,77,77,93,96,96,89,86,93,81,87,82,96,77,96,84,79,79,79,84,77,88,90,90
92,77,77,89,98,93,76,80,98,94,90,98,76,85,92,79,76,92,75,75,79,97,80,97,84,89,75,97,80,82,75,90,95,81,96,87,97,83,98,91,75,76,82,96,84,91,89,82,79,89,92,79,92,76,93,86,97,93,84,96,86,93,84,91,75,83,94,82,85,98,89,97,85,76,76,91,92,97,94,95,76,87,85,88
84,92,76,85,85,82,77,80,80,86,92,85,75,89,92,82,93,88,85,91,78,93,90,96,75,97,85,96,83,77,85,96,98,89,78,76,98,82,84,91,78,81,82,80,97,87,94,98,78,84,79,80,96,91,95,77,91,82,95,83,82,87,90,94,78,81,93,92,93,96,86,86,94,82,82,81,97,89,75,98,75,78,91,83
93,80,83,93,91,78,96,78,91,82,92,90,75,77,95,94,87,81,87,76,85,81,76,87,78,80,78,82,82,98,80,94,93,87,97,89,98,95,78,93,82,81,84,93,91,81,80,87,77,81,81,88,89,84,80,86,85,79,92,87,94,90,85,81,81,75,80,96,93,91,95,83,79,78,91,89,88,92,96,94,96,88,86,98
75,77,96,94,89,85,76,77,87,94,98,78,97,94,98,91,91,76,84,98,92,81,90,75,87,93,96,76,95,85,92,84,82,87,76,82,95,93,97,76,83,84,84,82,79,90,82,86,90,84,95,83,91,88,91,96,84,98,75,77,98,85,98,97,78,82,88,76,83,86,90,84,77,96,91,90,97,85,97,96,79,90,89,85
95,93,87,86,80,80,83,97,91,84,79,93,87,98,94,89,98,82,90,81,96,77,92,84,75,95,87,75,75,81,91,81,86,87,84,83,98,98,75,75,94,80,79,95,77,93,89,87,88,96,84,88,88,77,78,96,95,85,84,90,75,85,93,85,88,83,88,87,79,95,79,91,96,81,92,88,92,84,89,98,87,84,94,89
82,76,77,90,95,92,91,84,87,92,95,96,83,91,94,79,98,92,78,77,98,90,79,81,91,98,76,95,91,90,78,78,97,76,75,90,79,86,84,89,81,80,90,92,78,98,90,80,89,89,96,95,85,93,93,93,98,97,91,81,94,76,93,82,84,78,77,91,94,93,76,78,90,88,89,83,98,88,89,78,96,95,94,79
85,75,88,88,98,93,85,78,85,76,98,83,91,80,80,75,95,77,78,85,80,80,85,93,75,97,81,93,87,96,93,84,84,84,90,95,89,77,90,95,82,85,90,80,92,97,94,92,79,76,78,77,86,88,80,90,75,96,97,76,92,85,94,90,92,91,83,96,86,89,75,97,86,89,83,86,95,83,81,75,98,85,96,76
95,84,77,76,86,91,81,80,91,80,90,83,77,82,83,79,95,87,76,97,80,80,98,84,85,77,83,95,88,82,91,89,98,78,89,75,93,93,77,97,95,94,97,86,82,78,76,88,91,89,80,85,96,95,78,84,81,98,77,91,89,81,87,85,92,81,77,90,88,78,87,76,91,93,89,89,88,98,89,93,82,83,91,96
75,79,78,76,81,98,85,78,82,85,95,83,84,91,98,91,80,84,98,87,82,90,78,95,93,87,91,90,79,84,89,77,83,86,79,75,97,78,94,95,94,98,87,85,85,96,93,87,92,84,86,85,86,88,95,88,85,82,75,79,80,97,78,87,97,89,77,93,94,83,75,80,96,93,88,97,93,85,84,82,84,92,98,80
95,84,78,88,96,92,80,83,78,98,95,90,84,97,88,85,95,88,77,84,92,78,86,90,77,81,85,87,96,79,91,84,95,81,85,96,96,89,91,75,85,83,76,77,79,91,95,95,86,82,83,95,89,78,88,84,86,82,98,81,78,80,81,89,75,88,86,95,93,96,76,95,93,90,98,75,76,78,94,95,81,79,78,82
81,79,94,76,78,89,95,82,80,98,89,83,96,81,88,83,76,76,93,96,84,86,81,93,88,81,77,87,92,87,92,83,98,92,84,97,86,96,96,94,97,94,86,81,88,78,90,75,95,78,81,80,81,91,85,90,93,80,86,98,80,85,86,89,82,89,87,96,90,94,98,88,94,97,78,95,88,79,85,91,93,80,77,96
94,76,85,97,91,81,90,76,82,98,92,92,88,95,88,76,92,82,88,79,92,79,83,90,98,78,86,77,91,84,89,86,96,77,86,75,85,87,96,88,93,82,79,79,87,76,89,89,96,76,84,84,98,94,90,96,89,95,86,98,93,92,95,91,90,85,76,97,89,86,80,81,76,94,98,90,80,91,80,91,86,94,85,87
