LIN10102,LIN10103,LIN10104,LIN10106,LIN10107,LIN10108,LIN10110,LIN10111,API10102,API10103,API10104,API10106,API10107,API10108,API10110,API10111,API10112,API10114,API10115,API10116,API10118,API10119,API10120,API10122,API10123,API10124,API10126,API10127,API10128,BRP10102,BRP10103,BRP10104,BRP10106,BRP10107,BRP10108,BRP10110,BRP10111,BRP10112,BRP10114,FUL10102,FUL10103,FUL10104,FUL10105,FUL10107,FUL10108,FUL10110,FUL10111,FUL10112,FUL10113,ASI10102,ASI10103,ASI10104,ASI10106,ASI10107,ASI10108,ASI10109,ASI10110,ASI10112,ASI10113,APM10102,APM10103,APM10104,APM10105,APM10107,APM10108,APM10110,APM10111,APM10112,APM10114,AII10102,AII10103,AII10104,AII10106,AII10107,AII10108,AII10110,AII10111,AII10112,AII10114,AII10115,AII10116,AII10118,AII10119,AII10120,AII10122,AII10123,AII10124,AII10126,AII10127,AII10128
98,71,67,49,96,94,78,76,95,90,92,87,91,37,45,94,79,75,49,60,44,50,44,45,70,69,38,66,49,74,73,78,70,34,74,55,59,33,95,49,57,90,93,78,34,82,57,90,55,81,62,41,93,90,44,81,72,52,36,59,89,71,34,54,49,63,62,81,49,30,40,47,40,74,79,57,41,64,33,53,74,60,80,96,80,50,77,42,90,45
91,36,53,65,37,69,54,66,72,57,40,81,38,65,40,77,76,46,39,97,98,90,31,48,88,58,81,95,66,50,82,38,33,88,67,74,77,85,61,66,41,76,95,78,66,96,36,86,38,86,80,44,97,92,33,96,43,90,31,86,66,72,80,59,34,45,54,62,32,67,53,78,54,68,51,96,96,89,52,81,80,93,33,63,90,37,74,93,51,84
93,54,49,55,69,60,82,41,54,95,74,95,36,49,54,66,40,71,44,85,95,45,52,58,70,92,32,40,39,82,44,43,57,38,85,80,75,96,35,66,67,76,83,42,77,86,53,53,30,93,93,74,69,82,63,73,91,48,86,44,38,94,35,56,57,53,33,52,44,67,69,82,74,48,94,86,41,97,94,84,39,43,66,39,43,85,48,39,63,37
44,33,86,96,35,61,59,43,83,94,78,58,48,59,30,35,91,66,88,55,76,46,56,81,86,37,75,97,52,44,90,54,68,79,39,84,58,84,41,31,60,96,38,35,56,91,63,61,46,55,92,91,84,96,98,35,91,74,61,30,33,68,30,30,54,64,96,60,40,30,77,95,69,33,34,63,79,56,44,77,40,47,82,62,81,72,98,35,95,36
69,76,68,57,54,37,49,33,67,56,88,58,41,51,60,33,45,74,75,85,90,73,83,34,73,87,60,32,96,47,78,61,95,31,71,33,49,47,55,82,91,76,58,43,43,66,72,46,33,38,55,65,60,84,97,52,44,53,37,84,91,89,62,69,53,52,41,65,51,84,63,60,41,64,31,45,36,41,90,95,93,83,70,57,95,85,90,49,87,89
76,70,97,65,50,93,62,74,89,39,31,42,73,54,50,51,68,97,32,74,57,35,80,40,64,37,47,66,70,46,35,69,78,54,37,30,53,52,51,88,97,48,53,38,36,40,73,76,76,79,33,32,96,96,41,51,96,30,61,85,72,79,47,58,82,56,40,42,88,55,39,90,79,98,50,62,83,59,41,47,76,50,38,54,78,40,92,73,79,89
87,74,84,41,81,40,74,76,60,36,50,92,80,66,40,59,55,90,96,86,92,62,73,33,33,41,52,51,51,65,93,41,47,69,93,56,31,69,62,36,81,33,51,37,62,48,94,67,54,53,47,53,37,30,31,33,36,38,31,65,79,59,58,43,52,58,54,97,49,92,94,76,34,72,55,74,41,91,63,67,44,50,72,86,39,79,71,74,81,60
40,38,98,84,39,81,65,92,73,44,33,68,60,44,48,42,73,38,82,88,77,94,89,82,92,30,35,66,34,49,66,43,73,35,30,86,32,78,58,51,60,64,88,82,53,85,65,65,67,31,56,66,43,50,57,68,51,83,97,95,88,58,89,50,37,97,90,75,93,83,61,43,77,80,53,33,49,74,97,48,78,60,84,76,50,35,36,48,70,58
81,96,70,86,57,39,81,52,92,41,68,90,54,30,69,51,82,73,77,96,63,34,78,84,83,70,39,45,97,34,82,95,96,44,63,97,65,76,36,94,82,77,75,71,74,78,46,65,90,88,96,48,72,84,82,42,67,57,52,90,91,54,37,85,57,65,96,34,84,90,55,39,72,54,64,73,45,34,48,59,35,41,81,63,81,66,72,68,88,74
38,40,75,58,77,43,67,64,96,94,47,59,91,62,46,44,54,98,94,54,43,50,51,61,61,86,30,33,39,44,50,79,51,68,55,47,42,42,37,69,41,93,60,41,76,50,79,96,48,63,83,38,49,72,47,94,32,89,35,95,50,48,97,60,39,74,63,30,62,40,55,78,96,32,75,98,58,81,33,69,31,67,74,55,39,87,94,96,30,33
74,57,92,73,50,68,97,87,61,39,92,32,94,81,35,56,43,68,72,59,52,85,87,58,76,95,86,86,88,73,69,66,77,59,39,88,70,78,61,45,43,98,85,70,58,74,61,31,80,38,82,82,51,72,50,78,47,90,74,52,85,87,62,52,66,38,93,30,83,66,47,84,42,43,76,65,33,67,60,58,49,32,93,89,69,64,66,87,44,35
55,79,33,78,43,76,63,36,53,62,50,49,90,34,43,41,52,46,30,81,73,42,50,92,82,89,91,98,53,90,31,67,41,62,72,66,97,85,94,39,35,47,44,35,76,65,45,69,53,62,82,38,43,46,30,84,98,65,97,85,89,37,45,60,45,33,67,65,94,43,47,63,78,61,96,58,38,78,37,78,42,64,52,37,35,32,47,31,54,67
59,60,71,44,90,69,93,57,37,95,81,47,86,65,42,83,46,78,80,92,35,40,40,77,70,36,82,80,50,46,84,43,32,50,65,36,98,46,52,60,74,76,53,61,98,84,40,57,48,56,69,71,71,82,89,80,87,48,33,95,66,40,32,85,44,53,94,96,36,92,98,66,38,63,89,75,68,58,35,66,66,96,97,50,68,59,83,64,97,57
33,64,54,53,69,83,47,54,75,72,61,38,68,50,37,39,87,31,30,95,77,53,52,42,72,95,71,88,73,65,35,71,48,97,79,60,91,85,74,46,56,84,61,56,93,30,61,78,33,61,51,35,72,91,35,39,81,69,38,37,54,65,37,77,37,67,80,94,97,98,34,85,70,38,40,70,75,50,88,80,71,86,39,62,58,58,96,68,35,50
81,74,98,87,92,80,59,36,52,91,41,49,54,93,44,48,61,65,73,35,50,33,86,42,88,89,60,47,53,31,38,34,53,64,37,92,37,45,70,93,47,97,62,47,72,68,63,80,31,80,68,49,97,69,61,94,93,74,84,60,39,56,69,75,53,47,85,35,59,78,84,75,89,38,48,86,64,45,36,46,89,42,83,47,46,35,41,62,43,63
87,52,64,84,94,76,50,82,44,53,53,56,49,88,64,78,73,80,34,33,31,71,77,92,72,67,87,91,74,62,89,54,63,40,54,77,33,82,48,33,73,33,85,70,30,50,40,89,69,60,92,74,45,55,33,45,42,36,87,44,30,35,89,63,44,85,60,33,32,38,31,91,53,35,50,41,51,77,42,97,72,50,61,73,41,95,40,45,94,91
81,90,89,88,51,45,70,51,72,45,40,88,70,44,71,62,43,92,94,77,84,67,34,67,58,54,42,82,92,41,82,77,33,37,84,94,85,82,64,77,71,50,62,81,96,88,39,55,76,87,80,37,77,88,48,40,67,77,35,42,95,39,75,94,40,59,93,87,57,36,93,50,36,97,61,53,93,96,97,98,31,50,41,48,32,46,41,33,83,75
80,56,60,31,53,64,31,69,86,89,76,76,38,58,50,79,50,65,59,95,97,64,66,94,60,30,80,96,37,54,59,85,54,49,67,34,80,96,57,46,33,49,53,47,59,59,39,56,87,89,68,48,53,52,37,72,85,68,46,54,69,82,62,60,84,77,32,63,69,81,60,40,35,75,35,78,36,34,47,88,51,35,97,68,33,72,83,49,61,74
62,59,30,63,49,78,88,84,97,98,86,46,38,82,76,56,70,83,59,78,68,83,56,83,71,42,55,46,35,41,89,51,94,91,92,37,67,93,50,82,55,40,82,43,41,48,60,80,49,75,40,62,74,63,94,69,48,37,81,98,58,69,96,95,34,58,45,85,78,65,94,87,74,63,32,70,34,61,33,81,46,86,89,87,34,51,30,61,79,93
64,30,83,91,80,49,73,70,84,65,43,31,95,79,35,78,42,72,86,31,44,43,48,90,79,31,83,47,96,67,32,72,44,47,40,84,48,57,43,35,66,49,69,47,69,30,71,44,44,60,96,33,60,63,32,32,51,57,75,66,43,37,31,70,51,56,65,58,37,55,55,38,56,92,87,55,33,57,39,54,92,80,89,56,41,55,65,38,31,86
85,33,68,70,98,49,78,47,48,65,30,41,84,72,88,55,57,64,65,64,58,91,36,89,84,47,72,54,58,67,49,68,59,66,61,81,61,98,33,37,37,63,65,30,95,67,76,90,75,49,46,86,53,98,58,51,83,65,88,92,77,78,42,38,93,35,79,47,73,75,36,41,48,70,96,57,94,87,86,98,77,89,46,33,95,95,76,70,59,30
92,70,37,58,60,86,50,73,31,82,77,41,86,81,90,67,34,80,48,33,88,58,72,94,61,70,98,93,38,76,62,98,38,87,56,57,66,74,32,48,65,79,90,87,49,47,97,33,50,58,76,32,37,84,46,30,91,83,72,79,61,96,50,71,41,73,70,45,65,30,68,67,31,59,37,61,89,71,47,51,85,69,57,63,90,98,34,42,71,97
44,71,42,65,87,61,41,43,88,52,82,88,41,82,33,57,73,51,48,53,48,47,96,33,92,79,80,94,80,32,52,44,94,46,59,73,48,89,52,87,57,86,46,66,67,69,35,34,88,83,62,87,50,39,97,64,36,42,98,79,87,85,84,86,60,31,53,55,78,94,83,77,68,43,71,58,96,73,49,48,37,44,46,67,78,47,32,49,37,67
71,42,30,37,32,66,62,32,65,43,49,34,76,81,53,37,51,97,45,33,33,94,80,55,46,73,96,52,45,73,56,38,32,74,59,37,43,60,50,54,95,58,61,76,85,91,87,66,62,65,68,94,77,52,87,72,65,77,34,63,89,55,69,67,80,51,87,86,91,82,57,73,65,47,95,59,83,56,79,46,79,56,57,68,87,69,48,50,39,96
88,40,57,41,66,32,74,35,86,52,84,59,70,56,52,43,61,85,91,75,91,41,41,41,49,67,68,79,47,37,47,95,82,64,49,58,56,77,46,49,66,87,89,51,87,85,92,55,53,31,81,67,98,42,94,50,61,41,49,41,31,70,46,50,86,65,97,66,80,86,84,88,69,34,72,88,30,75,61,51,69,52,81,33,95,54,79,35,91,49
94,48,88,89,42,33,56,74,55,74,68,53,83,95,53,79,82,60,96,61,62,77,47,96,63,82,74,44,60,44,89,51,82,85,75,30,66,50,66,62,95,95,84,36,53,45,56,59,69,76,71,66,92,30,32,92,48,72,40,56,38,48,63,33,67,98,81,81,92,82,65,79,39,52,59,74,94,78,34,46,95,64,41,49,30,45,75,33,41,45
31,64,44,78,97,52,43,66,95,98,78,78,98,60,60,53,66,84,97,81,47,87,57,92,37,74,79,93,94,91,33,37,87,62,75,84,35,72,43,96,76,43,63,60,44,44,67,33,66,89,77,46,44,92,52,56,47,65,92,59,33,33,58,92,74,66,62,74,65,92,96,54,47,97,70,57,83,74,80,71,94,80,83,86,68,46,75,82,38,71
67,60,91,34,32,92,72,31,83,97,42,67,38,38,84,71,56,73,73,64,59,43,91,85,73,58,83,62,73,92,93,54,87,46,79,70,85,52,76,74,87,51,66,44,34,58,53,34,81,94,78,58,32,95,96,72,87,47,64,81,67,32,34,50,56,50,48,50,75,81,96,77,86,76,64,82,83,46,33,55,36,96,60,36,96,69,47,51,86,31
61,61,34,83,35,39,65,87,42,52,31,86,30,48,44,94,54,51,77,83,68,74,66,45,60,59,76,76,78,39,30,63,30,80,94,80,94,84,75,77,48,61,33,58,56,38,37,59,72,91,93,35,61,46,42,54,72,34,37,60,57,60,49,61,49,97,60,79,76,95,33,95,53,87,30,39,91,83,92,71,67,54,74,82,90,76,63,84,64,68
54,95,37,81,60,95,33,36,66,90,68,43,47,44,59,94,50,68,88,85,51,73,53,54,50,68,37,89,36,95,31,38,37,62,75,67,67,53,92,58,81,76,44,72,96,80,49,81,64,40,82,58,84,43,75,44,44,31,82,65,67,64,91,34,41,87,69,71,81,82,65,92,61,30,54,35,50,75,72,65,93,92,33,69,42,96,35,39,60,38
53,60,95,38,76,88,85,93,79,58,89,91,88,41,36,39,44,52,93,80,81,74,40,70,89,50,91,89,96,75,59,86,88,70,93,73,79,96,78,57,35,77,81,60,54,38,62,88,63,64,51,89,52,95,66,69,76,56,86,84,43,62,50,86,64,98,61,64,54,65,36,86,76,97,47,61,91,72,84,58,36,34,48,91,77,80,43,43,41,55
71,32,88,60,98,88,75,82,39,92,90,70,51,31,92,86,82,53,97,92,37,40,59,42,51,68,49,69,45,33,51,94,53,86,38,53,71,96,31,61,68,34,49,89,89,60,82,87,72,30,96,31,32,36,89,60,39,65,98,71,81,35,98,76,35,91,34,38,88,84,82,58,61,78,95,80,41,80,66,35,66,65,59,74,81,71,53,65,95,44
56,82,73,95,87,81,33,49,49,49,51,44,54,44,95,94,48,42,37,84,51,83,47,39,49,32,48,84,44,74,97,42,64,96,90,35,78,49,84,90,80,81,63,41,83,65,59,47,45,90,50,41,96,34,68,46,41,58,66,89,57,87,83,35,76,34,37,37,48,50,31,33,80,63,98,30,46,58,32,81,58,50,96,68,84,64,53,75,83,69
64,32,57,47,43,44,55,44,97,51,84,87,98,43,81,83,93,95,91,31,46,48,59,54,83,66,96,59,43,79,55,86,70,37,87,32,31,49,93,71,62,47,71,75,57,49,89,87,86,96,44,69,64,79,94,62,43,68,61,86,39,56,76,61,60,53,65,82,94,43,75,46,53,38,62,77,65,89,70,78,71,77,61,74,83,72,70,71,92,36
61,39,81,97,59,71,97,69,74,86,42,82,70,72,34,39,58,88,95,70,46,63,74,51,81,43,92,93,46,85,40,86,43,34,79,59,52,52,35,58,35,90,96,75,88,81,86,59,87,53,96,95,92,87,73,45,47,71,60,83,47,63,96,90,62,88,51,86,83,44,71,38,43,78,84,95,74,90,51,81,92,46,56,53,31,76,48,77,58,64
51,71,31,84,42,91,46,52,61,76,78,36,98,52,33,77,54,38,50,38,95,38,72,66,89,45,87,43,46,47,37,91,41,93,88,78,77,75,60,68,38,41,54,43,48,58,98,76,95,45,81,54,33,73,96,60,50,43,58,77,37,69,61,92,58,37,44,85,68,34,88,83,82,48,84,32,53,66,92,53,90,46,79,44,62,69,56,71,87,92
95,97,43,44,92,49,56,40,78,87,66,57,98,37,50,46,30,82,38,43,95,41,81,93,91,39,78,52,55,83,90,42,61,86,64,89,71,35,92,47,63,85,62,41,34,73,40,83,56,64,47,69,80,47,97,53,72,48,79,58,56,96,52,49,34,62,78,70,92,82,32,42,63,77,87,62,33,55,67,76,32,56,71,47,47,92,74,97,59,63
30,47,76,87,67,68,57,77,32,88,73,31,95,32,64,42,49,45,67,55,49,76,94,71,57,44,53,79,75,79,34,56,83,60,87,35,83,51,44,42,49,59,81,86,84,42,69,98,80,30,30,57,81,79,44,61,54,95,30,64,50,37,56,42,34,67,55,60,48,72,89,87,77,58,44,50,45,58,93,70,33,84,39,83,81,39,85,46,92,92
57,63,53,48,51,84,59,32,80,48,66,75,90,50,70,68,38,59,83,76,69,81,53,73,90,70,69,71,74,68,58,62,92,67,95,75,36,89,81,34,34,75,68,66,85,53,34,36,50,53,72,96,88,35,34,96,47,62,78,42,45,59,79,55,37,90,54,74,54,57,87,87,82,79,32,73,66,40,97,79,87,51,40,61,76,85,40,98,30,31
37,49,56,69,66,47,65,35,55,30,66,55,91,56,39,46,45,97,47,58,54,72,45,41,80,73,56,54,57,30,44,54,59,69,82,82,34,38,30,82,32,59,87,78,80,66,47,37,84,90,38,37,60,92,32,96,33,95,64,36,44,50,42,97,70,61,34,49,52,81,32,72,47,32,64,33,52,88,41,48,36,51,92,44,94,85,57,73,48,52
57,88,47,75,78,69,76,95,95,43,61,92,80,31,32,87,71,39,46,73,82,69,63,44,94,97,74,71,93,31,41,55,44,30,75,41,85,65,81,79,66,77,77,81,42,50,44,58,98,40,79,61,90,41,32,55,48,94,44,97,53,70,92,60,40,38,70,50,46,62,61,54,69,37,56,66,43,38,34,96,31,86,91,72,33,70,37,65,65,85
34,89,47,88,74,65,44,96,68,93,54,44,84,93,48,63,85,97,42,43,33,36,69,96,64,50,66,55,50,32,47,36,44,58,92,45,42,61,83,83,57,41,92,66,41,34,62,83,73,49,54,67,41,81,73,76,68,49,83,90,50,56,81,52,36,35,66,66,64,80,61,59,63,93,91,96,43,30,51,84,31,39,71,47,92,94,46,72,39,44
39,86,76,82,57,89,37,66,62,92,79,69,49,97,47,30,80,41,43,91,58,81,48,43,30,31,39,96,68,79,72,63,32,74,54,45,83,90,51,82,93,82,94,76,73,34,66,95,82,55,46,36,38,48,77,89,60,38,49,81,55,63,74,40,91,85,68,71,41,71,76,30,62,74,49,70,85,48,30,60,83,86,77,44,55,83,50,62,71,62
69,40,90,66,90,73,44,44,45,95,82,96,39,77,37,89,94,83,34,48,59,74,72,48,52,94,33,86,89,43,71,51,98,95,49,83,67,73,96,32,34,97,88,32,42,31,46,72,46,44,81,40,64,93,42,66,44,80,91,98,75,78,71,35,38,91,58,74,65,69,91,81,45,93,72,41,42,83,58,84,40,59,59,71,55,65,91,59,31,76
73,54,98,83,93,48,52,49,52,87,73,35,69,74,92,91,35,42,54,56,83,78,39,72,36,55,38,96,44,73,59,36,68,42,77,94,36,46,40,60,34,59,77,76,52,34,52,76,74,82,75,41,32,44,53,84,33,39,59,70,84,89,42,98,69,57,68,35,88,92,42,60,90,34,79,90,51,75,58,96,76,60,66,45,61,95,36,67,49,35
58,55,75,46,84,92,69,88,67,81,40,35,63,73,57,37,42,66,84,65,56,96,89,41,80,55,93,83,82,85,44,95,78,40,87,95,52,75,78,56,81,33,94,64,86,44,87,56,83,95,85,35,50,86,75,64,76,86,90,46,31,39,31,55,41,69,90,46,47,54,76,90,73,54,35,39,60,61,49,70,57,57,92,84,83,34,82,82,50,39
45,70,35,47,62,49,46,41,58,51,87,86,42,98,66,50,67,34,43,87,65,73,79,40,68,87,53,60,58,80,65,52,51,67,39,88,60,83,51,40,69,39,91,54,83,40,92,41,65,62,31,73,32,73,83,35,45,86,52,87,86,82,41,62,89,61,42,64,39,46,33,63,48,47,73,46,63,31,54,89,34,63,60,61,45,82,70,36,44,50
68,86,52,52,97,45,43,68,93,88,53,40,75,69,35,90,92,68,88,50,46,74,89,93,45,53,45,53,56,96,50,67,54,61,46,49,30,43,52,95,95,59,43,92,43,98,68,55,37,30,59,98,61,88,39,38,42,83,40,84,52,78,97,61,97,84,87,58,48,41,87,72,37,45,47,35,75,64,65,59,57,67,32,36,76,50,31,33,74,58
52,88,35,97,63,90,95,60,73,43,45,83,68,94,66,37,39,60,84,49,65,93,71,73,31,58,96,69,69,81,48,81,62,92,90,60,62,32,62,60,97,39,80,47,65,96,47,63,87,46,68,59,53,51,91,78,86,56,92,61,36,84,92,49,31,46,31,74,87,34,30,49,81,74,68,85,76,96,93,79,43,93,98,97,71,65,56,36,36,79
31,66,57,40,71,38,52,98,81,85,87,88,83,43,60,51,85,49,93,38,58,53,95,85,68,78,65,65,97,34,36,56,90,40,32,94,81,70,70,78,60,34,38,93,89,87,47,34,36,35,81,83,44,31,37,97,47,89,97,75,52,91,91,61,62,35,81,64,41,44,41,58,46,48,90,77,36,45,85,81,95,40,45,92,68,58,90,50,50,94
50,36,85,77,36,50,44,62,30,57,80,73,93,47,64,96,92,59,53,86,84,61,62,80,63,50,83,37,50,70,85,48,66,93,70,34,33,46,38,44,71,70,61,81,56,66,75,62,61,70,59,65,41,90,40,71,38,92,35,69,47,56,77,54,62,45,70,48,30,78,61,66,44,92,67,91,96,42,39,35,53,93,42,56,49,95,58,91,63,79
90,65,69,86,31,92,50,82,98,48,50,74,58,93,77,70,71,56,66,64,66,95,45,47,78,65,98,33,74,65,70,41,37,54,84,41,93,39,68,78,93,48,33,80,91,97,90,97,31,79,53,59,54,46,37,38,34,92,43,72,97,52,84,31,78,48,83,58,51,33,45,35,57,79,93,54,86,85,75,79,57,66,68,66,36,34,47,84,30,50
40,70,51,67,38,67,91,55,96,30,60,43,55,93,98,73,36,76,71,46,53,34,69,47,70,61,54,93,43,74,95,81,54,61,30,81,70,40,38,36,72,76,50,80,66,48,47,46,78,60,38,52,70,48,71,90,61,90,36,92,64,34,77,88,32,87,44,47,59,49,83,59,90,57,75,32,53,45,44,53,68,55,66,57,50,69,61,36,44,55
76,52,43,56,94,34,93,65,68,74,72,93,82,95,79,53,93,53,45,47,30,85,37,41,93,72,38,35,88,98,68,73,64,72,33,39,79,78,83,41,89,88,43,81,73,94,70,47,68,98,81,70,74,50,44,73,48,77,32,85,82,50,76,42,40,71,38,61,44,55,45,62,51,44,36,80,64,60,38,70,80,31,48,70,68,77,78,83,64,82
31,98,78,58,37,83,39,88,69,75,40,34,43,62,54,74,30,90,63,36,71,53,87,98,91,41,54,47,83,75,90,50,32,36,40,62,88,73,36,77,49,54,87,37,51,68,40,64,80,60,78,82,81,30,67,86,98,54,70,56,34,36,48,64,71,30,52,73,95,88,80,73,95,83,56,74,59,79,64,83,46,41,74,51,55,51,61,31,32,39
94,37,94,64,45,40,74,43,49,47,98,97,35,92,67,33,30,62,58,30,77,59,30,38,62,80,30,95,60,41,92,97,44,73,87,58,79,68,71,84,64,41,71,62,57,55,57,48,76,68,59,98,84,55,77,86,79,31,83,34,98,85,34,56,58,96,51,83,52,51,35,44,91,89,79,53,55,81,93,53,51,87,84,94,42,46,81,69,51,88
79,86,37,66,89,45,33,66,43,75,82,92,58,88,43,63,55,56,92,39,66,55,65,42,81,51,32,65,81,90,53,45,72,37,80,57,63,84,70,62,30,47,37,75,84,50,71,36,80,79,72,79,55,74,63,32,62,89,31,41,62,30,71,48,76,78,62,55,91,73,83,39,65,91,55,37,79,80,89,40,93,97,89,82,92,64,68,72,57,70
82,93,36,69,94,85,74,95,47,64,30,71,65,48,37,82,30,83,78,72,86,98,31,43,41,41,84,62,83,98,81,51,42,84,35,54,81,46,84,49,75,65,34,73,67,86,92,52,80,93,69,88,80,60,91,73,81,83,91,42,58,48,41,71,82,43,96,73,49,90,34,34,71,34,98,30,62,78,30,31,30,81,84,88,65,38,37,59,32,96
90,38,46,79,48,80,46,35,70,46,65,73,79,31,40,89,32,60,35,68,52,65,39,94,81,39,37,95,73,89,89,69,60,94,66,70,88,57,38,39,79,78,30,46,53,61,32,91,94,45,42,34,45,40,77,72,72,51,80,63,43,54,88,32,80,70,77,75,92,74,64,72,34,67,43,93,48,93,79,53,57,74,75,78,62,75,66,96,35,58
42,77,64,71,60,82,44,96,72,39,82,32,57,94,90,32,76,73,59,92,73,38,59,59,70,64,31,35,88,66,77,88,66,36,34,38,57,58,58,74,78,43,34,31,88,60,35,32,44,90,36,76,42,63,55,87,73,75,49,60,67,75,84,86,78,33,49,32,94,59,33,89,74,51,63,96,56,43,88,87,41,88,32,95,53,55,84,81,68,57
73,65,53,76,35,93,94,74,88,78,68,41,86,59,33,34,31,51,84,71,90,58,41,58,64,36,70,74,54,40,77,56,46,45,59,69,84,56,65,75,92,32,67,44,92,30,85,89,51,49,64,33,98,68,46,97,39,60,74,49,79,32,63,75,57,73,70,42,68,64,53,93,78,39,57,90,51,73,37,43,72,62,85,95,85,77,67,42,60,70
94,95,75,46,98,66,67,46,84,77,64,67,62,59,49,33,82,83,77,70,72,30,38,58,60,54,70,59,89,67,35,87,98,93,54,78,86,62,61,88,63,48,52,30,44,83,35,53,58,52,90,90,55,94,96,87,77,67,66,35,51,49,56,60,64,67,95,83,33,59,69,37,42,87,45,65,43,30,43,91,74,43,84,72,88,61,97,91,89,35
66,40,41,82,50,95,55,89,44,74,71,78,42,45,63,30,92,88,70,67,70,89,81,46,93,50,69,56,55,60,94,88,47,45,46,38,50,74,62,59,89,50,84,62,69,67,86,43,44,98,86,80,43,89,54,83,92,59,70,51,34,30,42,69,70,50,95,49,83,30,58,43,93,67,36,73,76,92,70,47,35,76,30,90,58,76,63,48,48,31
86,45,47,83,84,72,45,34,58,54,68,75,94,62,55,43,83,94,39,90,57,78,84,97,81,82,77,85,85,78,66,84,52,30,95,53,79,75,84,50,85,81,80,54,75,31,82,79,31,40,84,54,94,92,31,95,53,48,86,79,49,84,47,30,58,81,63,46,68,87,58,48,76,52,84,75,64,96,70,32,70,93,55,87,93,92,37,47,56,85
40,74,37,86,79,88,54,64,70,52,67,97,38,85,79,68,84,39,53,78,85,77,98,56,73,44,40,94,43,66,90,60,47,47,43,71,43,35,36,98,70,84,93,80,83,37,86,34,93,47,45,73,88,41,57,46,50,64,40,58,95,58,62,77,62,73,71,55,47,70,75,38,78,66,36,87,30,37,56,30,37,40,46,66,35,42,97,44,44,78
86,80,60,71,78,72,90,68,37,45,50,81,89,51,66,94,59,73,41,32,40,59,54,61,95,61,72,42,96,76,98,55,70,82,73,92,61,80,66,69,41,45,57,72,75,72,69,49,77,78,95,86,53,82,83,38,43,35,37,60,69,46,75,57,34,52,48,66,56,49,46,85,50,95,47,72,86,33,70,39,80,69,70,53,67,96,69,72,45,72
70,66,40,72,89,78,55,44,84,73,47,31,76,82,66,89,97,75,70,53,34,51,66,84,60,63,57,67,80,55,70,57,61,77,71,70,69,69,63,82,91,34,61,40,79,43,83,79,76,74,31,45,54,70,84,38,85,62,46,59,47,96,78,69,79,47,94,58,97,42,44,38,85,87,88,70,54,76,41,74,59,60,81,53,70,49,42,51,47,83
68,35,76,94,43,63,93,62,39,59,96,75,48,93,75,87,45,81,77,58,39,47,57,77,55,93,64,93,93,43,91,67,43,94,41,90,72,53,47,33,65,71,57,37,53,66,69,32,78,59,65,59,35,59,84,53,46,95,83,64,83,54,36,76,70,71,83,31,64,54,86,96,56,68,40,51,85,67,35,47,94,49,64,66,56,72,73,88,45,38
48,37,98,35,83,39,74,53,67,88,68,58,78,92,35,55,30,68,64,48,31,32,78,66,68,43,97,68,41,66,47,59,98,95,36,32,45,70,62,68,80,58,35,78,90,70,64,36,32,98,93,50,59,41,47,72,86,52,75,69,85,94,42,43,61,42,75,40,62,34,35,88,83,92,69,31,68,65,54,86,66,51,62,92,87,79,93,81,55,37
59,98,84,80,47,59,62,87,68,37,45,42,45,32,63,60,81,60,94,52,95,93,32,37,74,98,95,92,41,34,30,92,80,54,84,70,38,82,77,40,88,55,44,36,43,84,73,72,81,87,68,51,83,67,74,60,86,83,35,86,58,51,55,79,52,57,40,98,80,52,77,53,46,88,86,65,56,45,65,80,85,91,88,42,93,49,73,32,30,79
56,51,31,52,89,62,30,60,40,32,40,37,90,79,69,57,35,31,37,83,37,82,34,60,30,62,95,77,45,84,36,81,59,83,52,41,82,59,69,48,87,44,35,51,45,96,70,97,48,51,82,43,48,53,80,48,38,94,97,70,83,78,35,98,45,63,56,93,35,85,78,97,85,46,76,95,96,49,55,61,95,82,72,88,71,45,87,36,47,97
97,60,70,81,31,59,45,31,52,98,61,93,35,48,94,39,44,34,67,53,61,46,62,34,73,88,78,87,92,58,96,42,58,96,40,60,93,47,83,75,89,52,60,73,43,50,68,42,77,40,86,67,56,43,31,36,42,42,67,54,63,90,44,53,69,69,62,44,39,74,61,84,71,35,87,81,31,58,39,68,88,39,63,63,49,81,69,54,82,54
65,52,97,65,93,30,38,35,35,41,72,89,35,49,38,49,90,82,61,92,63,80,72,56,62,78,92,61,85,54,87,32,43,52,39,53,50,97,73,76,34,47,59,63,95,49,98,58,76,93,62,65,77,74,41,53,92,50,74,59,87,87,74,59,32,54,86,33,42,56,54,55,96,92,36,76,37,70,88,92,77,40,54,34,49,91,80,53,87,61
94,77,63,63,56,33,83,62,50,81,49,77,40,61,84,82,47,48,86,78,87,51,36,91,72,48,59,92,97,65,47,39,37,32,87,85,34,74,32,45,46,75,87,80,83,46,73,57,65,94,76,39,60,47,86,58,94,52,60,60,31,81,72,88,69,60,86,86,40,63,69,81,69,65,73,83,57,93,98,45,67,46,58,41,46,44,90,57,67,40
81,78,66,40,62,90,52,49,80,35,33,31,62,40,45,86,76,91,93,31,63,65,86,89,62,82,54,58,53,78,31,53,91,92,60,55,39,63,45,79,82,73,71,64,37,66,41,56,41,72,51,44,79,61,86,58,90,61,30,43,66,63,69,35,79,72,48,95,67,71,94,43,84,91,76,50,76,43,73,31,40,98,65,91,44,67,85,77,60,94
