RST10000,RCD10000,RSL10000,RSU10000,ROR10000,RDA10000,RTR10000,RPR10000,RMR10000,RCM10000,RSRC_001
64.0,62.26,64.74,61.37,55.63,61.26,57.21,64.05,63.47,60.74,61.47
68.37,61.37,49.53,53.58,56.32,60.84,67.68,56.26,57.05,58.05,58.91
64.84,61.37,60.74,60.05,52.26,60.11,60.79,63.47,64.68,59.95,60.83
64.68,58.63,59.11,56.47,59.0,64.74,63.74,67.68,58.68,62.21,61.49
61.74,65.11,68.89,63.21,62.53,56.26,62.89,56.0,57.37,56.11,61.01
58.89,62.0,62.0,62.95,59.0,53.68,65.05,60.68,60.74,71.47,61.65
64.89,62.37,56.47,64.58,58.74,57.95,60.58,64.74,64.89,52.68,60.79
61.74,59.0,63.0,57.74,57.21,62.58,65.89,61.89,56.05,67.95,61.31
66.11,67.05,62.11,58.05,52.68,63.79,51.47,56.42,59.84,62.89,60.04
63.47,56.63,62.32,60.79,50.32,62.26,63.63,60.21,63.47,55.84,59.89
67.53,52.11,58.21,64.89,55.89,60.16,64.47,65.16,55.05,64.26,60.77
60.26,66.47,59.26,55.53,62.63,53.79,61.84,59.47,53.79,67.79,60.08
59.32,61.74,62.16,58.26,58.26,61.89,62.05,59.68,72.95,68.95,62.53
54.79,60.42,64.21,56.53,63.16,60.63,58.21,60.05,60.21,62.58,60.08
61.32,68.42,62.16,54.53,63.95,60.05,60.37,57.53,62.0,58.74,60.91
64.79,54.26,53.32,60.63,54.47,58.95,60.84,62.58,58.11,62.89,59.08
63.58,61.26,74.0,65.16,56.53,63.21,58.84,56.68,67.53,54.37,62.12
57.53,66.95,60.21,55.37,51.26,61.63,61.74,63.68,56.89,59.05,59.43
63.11,55.32,57.53,59.0,55.26,56.89,56.74,61.05,59.21,60.84,58.49
63.0,56.53,62.89,60.16,62.68,59.95,57.32,59.42,62.89,59.79,60.46
72.63,57.79,63.32,60.37,62.16,60.42,60.95,65.58,61.95,60.63,62.58
59.74,62.32,56.79,52.37,60.53,60.89,52.0,60.63,51.68,51.37,56.83
55.63,62.68,50.11,49.21,63.42,64.53,62.26,59.58,60.42,57.95,58.58
67.0,57.84,63.42,65.58,60.74,61.42,57.37,61.05,62.16,61.95,61.85
60.68,57.89,50.84,57.05,68.63,59.84,57.21,58.95,58.21,64.95,59.43
58.26,57.0,56.89,60.63,58.53,57.95,65.74,65.74,65.63,65.47,61.18
61.68,60.74,57.16,57.32,56.16,57.74,52.32,57.42,65.79,65.47,59.18
60.0,56.37,53.37,63.32,60.21,66.58,65.84,61.32,63.79,64.58,61.54
62.53,54.79,56.11,61.53,56.53,55.68,65.89,53.53,60.53,58.58,58.57
60.16,64.68,58.74,52.47,67.16,58.79,55.32,64.0,51.95,62.47,59.57
62.37,65.37,58.21,62.89,60.79,58.53,64.21,59.79,59.32,62.63,61.41
57.63,63.95,60.05,60.53,57.05,64.74,62.79,54.74,63.26,58.0,60.27
62.68,63.95,52.11,60.0,56.26,61.74,67.84,61.37,63.63,60.21,60.98
64.16,62.11,63.37,55.37,59.0,56.37,57.0,62.74,60.26,59.0,59.94
59.58,59.32,64.32,54.26,62.42,61.21,58.79,54.74,59.95,67.05,60.16
58.37,56.74,57.0,67.84,59.58,65.58,55.21,66.47,61.16,63.68,61.16
56.63,68.89,62.21,59.68,66.79,67.84,56.74,57.63,59.68,58.21,61.43
52.53,63.47,57.42,57.74,63.11,60.79,59.63,60.32,60.47,60.05,59.55
55.68,56.58,61.11,58.0,67.47,57.74,60.53,61.32,58.0,55.84,59.23
60.58,55.79,61.26,50.79,61.05,54.42,54.37,65.68,57.47,62.74,58.42
58.89,63.11,62.42,51.68,61.0,62.0,59.37,62.26,60.53,59.42,60.07
63.26,57.32,58.74,62.05,64.26,54.79,56.95,61.16,64.63,63.21,60.64
57.11,63.58,61.84,57.21,62.63,60.47,61.42,58.47,59.53,60.53,60.28
66.11,57.05,62.0,59.37,52.74,59.26,57.74,62.16,64.47,56.42,59.73
66.37,60.05,55.63,59.37,63.16,59.11,55.63,58.63,64.95,50.37,59.33
68.05,59.21,69.37,60.53,53.79,48.95,56.05,61.05,63.74,63.0,60.37
56.37,64.0,56.58,67.42,57.11,62.21,62.53,58.53,56.63,57.26,59.86
64.63,59.05,54.63,59.74,57.37,62.79,57.37,60.79,63.37,66.63,60.64
63.11,62.58,54.79,59.53,66.68,60.95,68.58,61.21,58.79,60.42,61.66
65.37,48.0,61.11,58.37,59.16,62.79,59.26,56.74,56.89,67.63,59.53
65.58,62.16,61.16,58.0,59.0,60.95,60.37,47.89,61.58,64.26,60.09
59.95,56.0,60.05,64.95,59.74,57.63,58.84,65.53,67.32,63.32,61.33
60.16,57.11,49.32,67.42,53.42,56.05,62.79,67.37,58.58,61.47,59.37
60.58,58.11,49.42,59.89,56.32,50.0,62.11,58.63,57.42,59.95,57.24
58.16,56.95,63.53,60.68,60.37,64.0,64.79,53.53,55.21,58.47,59.57
65.32,56.84,61.05,65.63,56.89,61.0,59.32,57.11,55.47,62.79,60.14
55.16,57.53,58.21,52.16,56.68,61.0,52.16,62.74,60.53,55.47,57.16
54.47,57.95,63.37,65.05,67.42,62.89,55.0,61.89,62.58,59.37,61.0
69.68,65.84,63.0,63.95,52.16,69.11,63.42,59.47,62.0,61.89,63.05
61.95,62.58,63.11,66.95,62.16,58.58,56.89,59.0,66.79,64.21,62.22
63.47,53.42,64.05,59.11,58.0,58.47,54.84,60.47,58.11,57.47,58.74
57.0,58.89,59.32,62.95,54.11,63.89,60.0,63.95,61.11,58.11,59.93
60.47,65.89,57.37,62.89,60.05,61.05,54.84,54.16,55.95,60.74,59.34
64.26,66.16,58.11,64.16,63.95,59.0,65.79,62.16,60.0,61.16,62.47
66.84,58.74,59.68,65.37,56.42,57.53,59.32,61.32,59.89,61.0,60.61
62.26,60.74,61.05,57.95,64.63,60.21,60.63,59.68,58.74,55.68,60.16
67.11,59.16,62.74,62.84,62.68,56.21,64.89,59.21,62.26,61.95,61.91
48.53,66.89,58.16,60.26,56.37,62.89,56.53,58.21,57.0,66.26,59.11
60.74,65.21,63.84,65.68,60.53,62.74,62.89,63.37,54.11,53.89,61.3
67.68,58.21,60.47,59.47,54.63,63.47,61.47,62.32,58.79,55.84,60.24
62.21,64.32,66.79,62.42,55.26,67.32,62.63,65.68,63.42,59.26,62.93
59.63,55.63,63.89,59.74,61.42,61.53,60.32,59.37,58.32,66.84,60.67
60.84,55.53,71.26,63.79,52.32,59.16,60.95,55.47,57.95,59.79,59.71
65.42,62.58,61.74,52.84,57.47,53.32,55.68,64.0,64.53,52.05,58.96
64.37,66.42,57.42,61.32,64.84,60.42,57.68,61.58,61.47,61.79,61.73
58.68,53.53,61.95,53.58,62.05,64.42,67.37,64.11,49.58,63.95,59.92
58.63,55.84,61.53,65.32,55.0,64.37,63.58,60.37,58.89,56.84,60.04
61.79,60.74,57.42,63.53,55.37,61.95,59.16,64.42,54.05,62.74,60.12
63.53,59.53,59.32,59.47,55.32,54.53,61.05,63.16,61.11,55.68,59.27
49.53,60.68,59.16,61.11,67.63,59.0,58.63,57.47,59.74,64.05,59.7
63.11,65.84,56.63,55.11,64.26,60.74,52.89,57.21,62.37,61.58,59.97
54.68,58.79,67.95,60.47,57.11,62.53,64.32,54.89,47.47,54.42,58.26
61.05,57.37,60.05,64.0,47.79,60.63,56.89,62.32,60.79,56.68,58.76
65.11,59.0,61.79,61.53,59.53,57.37,60.47,52.0,60.53,56.74,59.41
61.37,61.84,59.26,56.21,57.79,67.68,54.74,54.79,66.0,57.47,59.72
58.47,61.74,58.0,62.05,56.53,58.79,62.11,62.16,66.95,64.32,61.11
63.68,67.05,67.84,58.26,63.63,64.53,59.26,60.58,62.58,64.11,63.15
59.95,61.05,57.68,59.32,62.47,59.84,59.53,61.74,62.16,55.58,59.93
58.79,54.95,55.11,54.84,61.32,57.58,57.95,62.79,66.63,63.05,59.3
59.37,54.26,66.53,61.16,52.42,57.42,61.74,57.05,60.74,57.16,58.78
60.05,53.68,57.05,54.89,56.21,61.58,67.63,65.11,58.47,61.74,59.64
60.89,58.42,57.26,68.63,54.37,56.05,55.21,67.11,63.0,59.21,60.02
58.26,57.16,63.79,61.11,63.84,59.95,57.16,65.84,62.68,58.58,60.84
64.16,59.0,64.47,62.05,59.05,63.37,58.11,73.16,59.0,67.95,63.03
63.95,58.68,60.16,56.37,61.11,63.26,60.89,59.84,62.68,61.16,60.81
59.84,60.16,57.74,60.11,57.68,51.53,62.58,62.32,59.26,61.68,59.29
62.11,55.47,61.47,57.37,55.05,55.16,56.74,62.63,55.53,60.26,58.18
61.89,57.53,55.63,57.53,56.05,58.16,56.74,54.21,56.0,61.89,57.56
56.47,60.26,60.74,52.21,60.26,66.58,55.58,60.47,54.16,53.53,58.03
58.26,66.05,57.68,67.05,64.63,61.79,62.05,57.89,62.0,57.37,61.48
73.47,56.84,66.16,59.84,58.95,61.37,60.21,52.84,58.37,60.0,60.81
57.0,56.53,61.42,61.74,63.37,57.58,59.16,58.05,65.42,65.95,60.62
57.37,64.0,57.53,56.53,61.26,58.16,59.37,69.58,62.26,60.63,60.67
59.74,59.58,51.21,66.0,57.11,64.42,56.37,53.53,60.84,60.16,58.89
61.32,63.95,58.68,61.05,60.42,62.95,68.68,56.26,59.53,56.05,60.89
63.84,54.58,58.74,58.16,59.0,57.37,59.89,57.68,67.05,60.47,59.68
59.47,58.95,60.47,54.89,62.16,64.95,59.26,64.37,65.68,63.32,61.35
53.32,60.26,59.68,65.0,56.95,58.89,58.42,55.47,54.32,58.21,58.05
59.63,61.37,59.21,56.58,58.11,60.16,64.16,62.95,63.21,52.89,59.83
59.68,61.21,55.05,60.11,62.05,59.79,53.53,64.63,61.42,58.58,59.61
55.58,64.11,55.37,55.84,57.42,63.63,57.21,61.0,56.84,66.37,59.34
57.95,58.58,55.95,55.95,64.47,54.11,51.11,56.05,61.11,62.84,57.81
59.05,62.32,52.89,59.63,61.79,52.16,63.63,60.84,59.37,54.05,58.57
61.26,56.95,59.84,57.58,62.89,55.0,57.89,57.84,62.89,65.32,59.75
60.47,63.0,64.68,57.42,57.95,60.26,61.89,63.47,62.26,59.95,61.14
61.37,59.32,63.47,64.21,63.53,60.58,65.53,60.11,53.42,66.32,61.78
65.79,60.89,59.42,63.53,57.32,66.0,59.53,60.58,56.37,57.42,60.68
57.95,57.42,58.58,59.53,63.26,61.0,55.89,59.84,63.53,60.79,59.78
60.95,61.05,61.95,63.53,58.74,59.84,59.16,64.84,67.89,55.42,61.34
59.68,58.0,59.21,67.89,59.47,56.53,65.95,54.74,56.42,61.95,59.98
58.11,59.37,60.95,59.68,63.21,53.95,60.05,63.26,57.32,67.26,60.32
59.11,55.37,53.89,58.95,58.89,62.74,66.37,55.95,56.68,63.32,59.13
58.0,63.58,60.53,59.53,61.63,58.84,62.63,59.68,64.47,53.47,60.24
64.32,58.21,56.58,63.74,60.63,59.95,53.58,64.26,64.21,55.79,60.13
58.05,53.21,60.0,63.16,62.26,59.37,62.89,59.11,59.68,61.89,59.96
60.26,60.79,67.95,54.63,58.68,64.16,63.42,54.37,62.26,53.68,60.02
58.05,52.05,62.16,61.16,56.16,62.21,55.74,63.26,60.11,56.79,58.77
48.05,59.53,62.37,60.95,56.05,59.79,56.68,58.84,56.68,66.53,58.55
59.0,64.26,53.84,56.84,55.95,61.11,58.0,58.84,61.26,56.16,58.53
58.42,51.68,56.05,56.16,62.37,58.53,56.68,64.05,62.95,58.58,58.55
62.47,66.32,65.0,53.68,49.89,62.53,63.16,59.21,59.32,58.74,60.03
57.26,63.58,56.63,67.26,58.79,55.42,55.68,65.42,56.74,54.21,59.1
55.37,62.21,57.63,58.37,59.47,66.11,60.89,62.74,57.21,59.0,59.9
57.89,54.84,60.89,59.63,61.58,63.42,56.53,53.95,63.58,68.26,60.06
53.21,66.16,66.53,66.53,57.42,52.95,65.21,53.63,61.37,57.53,60.05
57.47,62.26,57.95,63.84,59.26,64.63,59.79,59.21,60.63,59.16,60.42
62.16,63.0,58.84,60.95,66.05,58.68,60.89,57.95,61.32,59.37,60.92
60.95,53.89,57.95,65.21,61.95,63.16,55.74,58.11,67.37,59.11,60.34
60.63,54.21,63.84,56.26,62.37,57.26,55.0,55.58,60.21,63.74,58.91
55.63,61.74,54.79,55.32,51.37,59.05,60.05,65.74,57.58,56.84,57.81
59.84,65.16,58.16,57.16,59.68,64.74,53.79,60.37,52.47,56.53,58.79
68.63,61.32,57.68,60.26,58.11,55.26,57.32,62.05,69.11,59.0,60.87
65.89,45.53,59.0,57.53,62.58,61.95,65.05,67.21,60.05,55.63,60.04
62.74,55.16,61.89,68.37,58.63,59.89,59.95,58.63,64.37,58.84,60.85
68.47,60.05,63.95,60.32,56.26,61.37,60.21,61.89,57.21,66.21,61.59
59.79,63.0,57.68,65.0,53.32,55.16,57.74,60.68,62.11,54.47,58.89
64.42,61.58,64.63,58.63,60.95,62.89,59.47,61.26,58.47,54.21,60.65
66.16,59.79,68.16,56.32,55.53,59.11,55.89,63.79,55.89,59.32,59.99
61.16,51.26,55.53,64.11,60.05,57.53,55.32,56.53,56.79,58.32,57.66
60.42,61.74,62.68,56.89,59.05,62.79,62.11,56.74,55.84,60.95,59.92
55.42,62.16,61.63,61.89,59.89,53.53,60.42,65.84,55.37,59.74,59.59
59.95,60.05,58.47,62.89,61.42,54.42,55.68,62.89,64.42,55.32,59.55
65.84,60.42,66.63,64.58,62.42,53.11,59.68,62.68,57.68,60.74,61.38
55.53,66.32,64.21,60.68,64.42,56.58,54.05,59.95,59.37,59.74,60.08
57.47,63.42,68.79,65.47,65.21,54.68,61.58,58.21,60.42,62.32,61.76
61.11,65.0,57.84,65.32,57.26,62.74,64.47,64.68,59.21,57.05,61.47
62.74,59.16,58.63,57.47,64.37,59.95,71.32,57.05,62.84,63.53,61.71
53.37,63.68,62.95,68.95,58.68,59.53,58.89,51.05,60.0,64.21,60.13
60.0,61.63,54.16,61.0,66.16,59.89,55.95,58.47,62.37,61.47,60.11
64.0,58.95,67.11,64.11,57.05,57.74,63.79,60.74,57.84,61.58,61.29
56.42,55.42,60.74,59.21,62.32,54.58,60.47,64.58,56.84,56.89,58.75
59.32,53.05,60.63,59.84,57.89,57.16,68.21,60.11,63.74,56.42,59.64
59.74,61.89,60.21,65.53,58.53,61.89,60.37,69.53,56.05,62.68,61.64
55.53,62.58,59.05,52.53,67.47,63.68,55.11,57.26,58.79,56.53,58.85
62.58,60.68,57.32,58.47,63.47,58.74,60.89,56.37,65.89,67.16,61.16
64.53,66.16,57.58,58.42,59.95,57.32,55.53,60.11,60.68,59.79,60.01
58.0,68.63,60.84,63.74,60.53,53.63,57.21,59.89,62.84,62.16,60.75
68.58,58.89,63.58,58.47,54.74,56.53,61.16,57.0,58.0,60.47,59.74
59.0,60.89,56.16,54.95,55.89,57.42,61.89,60.53,54.11,59.16,58.0
57.89,57.26,59.74,59.89,62.79,61.47,52.63,65.68,54.53,54.47,58.64
58.58,55.26,65.68,65.21,59.16,60.53,54.11,60.0,62.84,62.58,60.39
61.53,63.68,60.32,60.11,57.58,61.05,64.47,58.0,60.0,54.16,60.09
61.11,63.47,59.16,62.53,62.16,65.74,59.05,54.74,56.11,56.53,60.06
62.11,63.37,66.16,64.79,64.05,63.95,57.89,57.21,55.05,62.32,61.69
55.58,66.58,52.53,64.42,61.16,59.26,62.37,62.42,57.26,62.47,60.41
67.84,70.32,63.63,62.26,58.84,53.63,60.58,58.89,56.58,59.37,61.19
53.11,51.68,55.74,60.0,59.21,53.32,62.74,57.53,58.32,59.58,57.12
59.95,58.26,63.26,61.58,67.0,65.26,62.0,63.0,62.21,66.95,62.95
49.63,63.95,59.37,63.05,63.89,57.53,61.26,63.05,62.21,61.26,60.52
56.95,65.26,59.58,65.11,60.37,51.11,60.42,63.42,62.32,57.63,60.22
61.37,61.32,60.26,67.79,53.47,56.47,57.42,55.47,56.11,64.47,59.42
49.79,61.47,61.16,52.0,66.89,61.79,57.68,60.47,61.63,59.53,59.24
60.74,58.95,54.16,58.0,53.26,60.21,70.58,60.37,58.89,67.05,60.22
56.89,60.63,52.47,56.58,58.0,55.79,64.0,67.47,60.21,58.68,59.07
62.79,60.16,55.63,56.79,64.58,56.05,57.84,64.21,55.63,61.79,59.55
57.0,50.53,69.42,60.89,59.42,63.84,56.68,63.63,57.37,58.37,59.72
57.68,59.74,53.74,62.26,52.63,64.89,60.63,61.58,61.21,63.79,59.82
54.05,57.58,66.47,59.79,54.84,59.37,57.89,53.11,56.58,56.74,57.64
57.0,56.11,59.42,61.37,48.42,61.0,62.11,60.95,65.47,59.37,59.12
57.68,63.68,63.26,55.05,64.42,59.79,65.0,65.53,55.16,53.47,60.31
60.16,63.58,60.16,65.16,64.11,62.68,66.37,58.11,59.37,62.26,62.19
57.47,54.47,58.26,60.58,56.21,59.47,58.42,55.53,61.0,67.74,58.92
54.63,55.58,61.95,60.68,58.42,59.53,67.84,55.0,60.89,63.21,59.77
59.95,57.16,65.16,61.05,62.0,61.53,59.63,64.26,64.42,50.79,60.59
60.89,54.47,62.37,53.58,65.74,63.47,72.21,52.58,61.63,63.42,61.04
57.42,62.47,61.05,58.58,62.37,61.32,64.32,59.47,57.42,66.42,61.08
58.95,58.68,57.95,62.11,53.63,63.53,61.37,59.11,56.74,62.53,59.46
65.84,59.32,58.0,57.42,61.53,60.58,63.79,62.53,61.63,64.32,61.49
62.11,58.68,60.26,64.47,59.16,62.74,59.74,64.53,66.11,57.26,61.51
59.42,64.47,65.74,58.68,61.05,55.53,59.74,68.84,58.95,67.32,61.97
66.68,59.05,60.16,55.21,58.42,61.47,55.05,60.47,56.95,56.95,59.04
58.16,63.11,58.79,56.0,61.47,56.32,62.79,57.89,56.32,59.37,59.02
55.47,56.74,54.37,59.47,52.58,55.68,55.0,64.68,59.58,58.68,57.23
64.42,62.0,59.16,65.37,50.42,60.47,62.79,58.47,57.42,57.84,59.84
61.84,61.68,61.95,57.47,62.95,63.47,55.42,61.68,62.95,68.84,61.83
62.74,53.58,59.32,57.95,63.53,58.58,68.26,60.53,67.32,57.63,60.94
56.26,64.68,66.89,55.53,57.89,57.11,49.32,59.58,58.37,63.21,58.88
59.68,63.11,64.42,59.68,55.84,60.21,53.42,56.32,59.89,61.37,59.39
64.37,55.11,56.11,62.21,62.84,60.05,55.26,56.05,62.37,56.89,59.13
63.42,60.58,63.0,67.21,62.16,55.79,65.89,59.21,58.11,55.74,61.11
63.79,58.68,59.95,60.68,61.0,57.89,57.05,58.79,65.42,59.68,60.29
64.47,55.79,63.47,57.58,50.95,62.74,62.37,61.89,53.79,54.53,58.76
59.16,55.89,55.53,56.42,60.84,58.26,65.47,50.58,66.42,57.79,58.64
55.0,56.05,60.84,49.89,60.58,64.47,58.74,63.32,56.32,55.47,58.07
53.53,55.42,53.74,59.11,60.47,59.05,57.32,63.68,60.53,57.42,58.03
59.05,67.42,66.89,59.68,59.53,55.74,55.84,63.32,66.58,54.26,60.83
63.37,64.84,57.58,62.05,57.47,49.89,57.89,55.84,66.05,56.16,59.12
63.42,65.63,52.53,58.0,67.95,61.26,65.0,54.58,66.26,61.95,61.66
56.68,62.11,55.68,56.0,56.42,60.0,61.26,59.0,63.05,63.16,59.34
55.16,60.11,57.0,51.11,62.26,61.68,66.42,65.0,63.26,55.58,59.76
61.05,57.79,57.11,57.32,65.42,56.0,62.11,66.26,66.79,56.42,60.63
56.47,64.47,59.84,58.32,59.63,57.42,64.84,59.84,50.74,62.42,59.4
62.58,64.79,58.0,57.58,47.95,61.42,50.47,57.84,55.42,56.53,57.26
59.16,59.16,55.68,60.05,55.32,61.21,62.26,62.16,60.32,64.16,59.95
53.05,58.05,55.21,60.58,63.47,61.58,55.53,56.37,66.0,56.21,58.61
62.89,62.63,56.21,54.32,57.58,58.68,58.21,64.0,58.74,52.32,58.56
55.89,61.37,61.89,55.74,57.79,58.74,55.74,65.58,66.21,55.53,59.45
62.21,61.26,53.53,61.79,57.16,68.53,65.68,59.68,62.05,57.47,60.94
59.26,61.53,60.47,60.63,63.84,58.53,62.79,59.58,75.79,60.47,62.29
59.32,59.05,56.63,60.42,56.37,60.74,63.53,58.26,57.16,61.68,59.32
47.95,56.21,62.26,67.37,62.0,56.26,59.84,53.11,67.26,60.11,59.24
65.26,65.79,60.84,60.37,61.32,59.32,54.74,53.26,56.79,64.58,60.23
61.89,60.68,52.37,58.74,55.89,58.42,55.68,64.05,68.37,54.74,59.08
65.37,58.84,60.84,64.11,61.47,61.42,60.68,65.05,55.58,56.47,60.98
62.26,62.47,64.05,66.37,58.05,57.89,57.47,69.68,61.53,64.63,62.44
61.63,65.42,62.95,60.26,61.26,63.63,58.68,62.05,66.05,62.11,62.41
58.32,71.16,57.26,63.63,61.16,60.63,56.37,60.05,53.84,54.42,59.68
58.58,60.58,62.37,64.47,59.0,60.26,62.79,61.74,59.05,61.84,61.07
58.37,60.37,58.21,55.79,58.05,60.11,62.63,62.63,61.95,54.95,59.31
62.47,64.05,58.11,56.21,57.26,67.11,62.32,57.42,55.32,58.11,59.84
59.58,67.11,56.11,55.0,57.11,61.79,59.47,62.0,59.68,62.74,60.06
64.63,63.05,58.32,54.89,54.95,53.84,56.63,61.42,65.95,56.42,59.01
63.26,61.68,65.47,55.47,58.74,59.21,64.79,66.21,60.79,63.53,61.92
57.63,63.68,50.79,52.58,54.58,61.58,60.74,57.21,59.89,58.16,57.68
65.32,56.26,61.11,61.79,65.21,58.0,66.42,64.47,62.53,58.42,61.95
61.89,63.37,56.16,59.37,58.42,58.42,58.68,61.95,55.68,57.16,59.11
53.74,64.89,62.16,57.68,65.84,67.89,56.95,50.26,60.05,59.74,59.92
64.84,56.05,63.11,61.32,57.95,63.53,58.53,58.89,60.95,56.74,60.19
66.63,55.42,65.21,54.26,58.16,56.32,59.84,59.89,58.74,65.47,59.99
59.37,49.95,58.37,63.53,63.53,58.16,59.53,59.89,56.42,58.37,58.71
64.32,66.95,66.79,55.16,60.37,64.79,58.42,58.11,57.47,65.63,61.8
59.05,57.47,63.11,65.68,64.89,59.68,58.63,65.16,59.84,62.26,61.58
56.95,66.21,63.74,62.21,55.84,65.58,65.89,60.84,53.05,55.63,60.59
54.95,66.74,58.47,57.74,57.89,65.68,60.11,64.16,55.37,64.05,60.52
67.16,58.47,64.37,58.58,61.74,53.74,65.21,57.58,56.53,64.53,60.79
52.84,61.95,66.0,62.05,57.21,59.21,63.63,57.58,59.05,60.79,60.03
63.53,62.26,57.68,59.58,64.16,58.63,63.37,57.79,57.89,68.53,61.34
63.21,58.89,61.21,55.11,57.79,62.32,62.47,55.95,55.58,55.11,58.76
52.89,57.63,62.84,58.0,57.26,61.05,61.37,64.16,59.63,56.53,59.14
61.47,59.89,56.58,60.63,60.95,65.16,62.68,59.0,59.95,63.0,60.93
52.79,64.11,67.53,55.68,52.37,56.37,64.16,57.32,63.53,59.89,59.37
60.47,57.84,64.16,62.05,61.79,63.68,53.37,61.11,55.89,65.53,60.59
65.58,61.26,63.95,61.89,57.11,58.63,56.63,57.26,55.26,60.47,59.81
65.89,59.16,62.84,58.47,61.58,68.11,65.63,61.95,65.42,62.26,63.13
55.05,55.42,59.79,59.74,62.0,61.0,61.16,69.05,60.26,63.63,60.71
68.58,65.37,62.16,54.53,51.42,55.79,59.0,60.26,65.16,67.68,60.99
55.05,72.89,61.37,50.58,63.05,66.0,60.37,62.63,65.37,66.16,62.35
64.37,56.89,66.37,61.05,62.05,60.0,64.21,63.79,65.74,59.47,62.39
52.0,56.68,57.37,61.74,60.47,52.63,60.58,63.53,58.58,62.26,58.58
70.63,57.89,57.89,55.0,56.11,62.0,63.74,64.79,63.37,54.21,60.56
66.42,62.95,64.32,57.37,64.37,61.58,64.11,56.74,59.21,69.32,62.64
52.95,68.84,63.42,67.63,65.05,54.79,65.89,52.37,60.32,61.84,61.31
55.26,57.53,58.47,64.63,59.11,62.21,57.11,61.47,55.05,59.95,59.08
59.26,55.84,58.63,65.26,62.16,60.42,53.47,60.42,63.32,60.0,59.88
66.79,56.05,60.21,61.89,60.37,54.84,60.37,58.47,55.32,64.32,59.86
59.58,62.37,60.63,62.95,69.37,58.42,57.05,57.53,60.05,60.32,60.83
55.05,58.42,68.0,62.37,58.68,57.0,59.32,61.37,57.95,60.74,59.89
61.53,55.79,61.26,57.74,48.58,59.37,61.16,55.53,61.95,61.79,58.47
57.95,60.84,64.84,58.58,58.58,55.79,56.0,58.05,61.79,54.21,58.66
56.89,63.53,65.26,55.47,56.58,68.42,55.68,57.89,54.53,48.89,58.32
59.53,60.32,59.74,59.68,54.0,67.74,61.79,56.42,62.89,57.68,59.98
57.16,62.58,65.84,62.84,63.63,57.79,67.68,61.05,59.26,62.42,62.03
55.42,54.79,65.05,63.58,55.32,56.32,56.0,63.58,53.79,61.11,58.49
59.84,54.63,56.79,54.21,54.37,64.84,55.68,63.68,58.11,57.37,57.95
60.26,68.47,60.68,63.89,53.47,56.21,63.32,66.37,62.74,60.89,61.63
62.95,65.37,61.05,60.05,60.21,61.63,57.26,60.11,62.16,61.79,61.26
57.95,57.0,57.21,54.79,55.79,57.58,60.42,64.79,55.95,62.0,58.35
62.95,58.05,60.58,55.32,65.37,56.53,58.0,57.68,54.42,57.37,58.63
63.21,56.63,51.74,56.89,57.84,57.58,59.68,62.74,61.21,59.84,58.74
59.68,52.47,60.89,56.11,58.11,55.0,62.05,55.16,58.74,59.68,57.79
65.79,61.68,60.63,61.11,55.26,60.89,63.42,65.26,63.74,61.89,61.97
59.79,61.53,61.63,53.68,52.84,59.63,60.58,63.0,64.84,60.58,59.81
59.68,66.84,55.63,65.16,62.79,55.68,57.79,57.84,59.0,58.58,59.9
59.37,58.79,60.95,56.32,63.11,50.63,64.53,60.68,59.21,61.79,59.54
57.21,63.37,63.58,57.21,55.89,62.21,60.21,66.95,59.32,56.74,60.27
54.84,65.47,56.0,59.63,62.74,66.68,58.58,61.37,65.58,59.58,61.05
57.84,61.68,58.21,56.47,57.37,61.21,59.95,62.47,59.47,57.74,59.24
62.74,63.11,64.79,62.37,59.58,59.32,61.05,57.32,66.16,55.95,61.24
58.32,58.0,59.21,63.95,58.37,54.11,53.0,59.58,59.05,58.89,58.25
66.89,61.47,62.74,59.26,62.42,53.42,61.68,60.89,61.26,61.95,61.2
61.26,61.95,61.16,62.42,59.16,59.26,63.74,60.11,66.79,51.47,60.73
59.53,65.95,59.95,56.84,60.95,51.95,57.05,56.84,64.63,62.58,59.63
56.0,62.05,53.11,57.47,58.11,60.79,63.21,61.16,55.26,61.0,58.82
64.21,61.32,64.53,58.32,59.89,58.47,59.37,56.32,62.05,59.68,60.42
65.05,57.84,65.26,57.68,63.11,50.84,63.53,65.05,61.11,55.58,60.51
66.05,61.42,62.11,58.79,56.32,64.11,65.53,66.32,60.74,60.21,62.16
59.74,59.68,59.05,54.95,60.58,67.16,60.74,64.16,52.21,62.26,60.05
63.53,50.26,66.74,65.32,60.26,57.16,60.68,54.74,59.53,57.0,59.52
60.47,65.16,61.16,65.42,60.21,58.95,62.58,64.79,61.63,60.89,62.13
62.37,60.68,68.79,59.37,58.84,56.74,64.47,65.21,68.53,63.0,62.8
64.42,57.37,58.42,62.84,56.95,53.53,58.47,62.74,67.68,64.63,60.71
56.42,67.11,58.79,56.95,62.63,55.11,61.84,61.63,60.21,57.0,59.77
58.16,61.11,53.37,61.74,57.42,62.79,54.95,60.05,63.26,69.21,60.21
58.26,59.21,56.95,57.58,64.32,57.26,61.89,55.42,55.89,56.89,58.37
49.53,66.63,57.53,63.79,59.63,67.37,64.42,53.42,62.42,58.58,60.33
62.63,56.84,59.05,57.32,64.74,54.05,69.42,58.11,60.0,62.58,60.47
