WPO10000,PPP10000,TQA10000,OCD10000,SPC10000,CTP10000,PCF10000,CTL10000,POD10000,ANL10000,PSU10000,INV10000,TST10000,COR10000,PCC10000,CAP10000,PUR10000,PBM10000,ANM10000,PROD_001
49.95,64.64,56.69,59.57,57.37,57.57,54.4,62.22,56.29,57.48,49.58,56.73,53.83,56.05,56.41,60.35,60.15,54.4,56.48,56.85
55.86,60.58,54.17,58.97,52.23,49.4,58.23,65.82,56.98,57.32,60.82,57.57,55.51,52.88,52.47,57.88,66.5,55.52,63.18,57.47
50.36,57.33,68.99,54.63,55.53,52.03,52.67,63.29,58.16,56.7,56.78,53.57,50.82,58.12,50.24,52.3,58.35,57.22,58.32,56.08
62.64,56.72,57.75,53.4,57.03,56.77,54.2,50.6,52.09,54.12,58.02,56.9,60.1,56.18,57.34,51.08,59.25,56.82,54.18,56.06
51.56,58.86,57.77,52.03,49.83,57.5,61.83,58.6,60.71,57.98,51.95,56.83,50.3,49.9,60.12,55.35,59.28,54.78,51.3,55.6
54.21,63.33,52.48,66,51.93,61.1,59.37,62.64,53.43,50.72,55.18,57.67,59.96,55.98,54.16,57.2,60.3,52,59.1,57.2
49.27,45.47,58.57,55.53,58.97,56.77,60.7,62.18,60.42,59.1,55.8,58.23,59.31,50.1,60.34,59.42,54.1,56.52,52.82,56.51
57.97,66,59.09,59.5,53.8,59.17,55.6,56.44,55.58,56.22,52.7,68.67,50.16,58.92,61.17,54.68,55.22,60.3,60.68,57.99
59.49,47.61,53.02,59.87,58.63,57.43,51.67,60.25,59.67,55.52,54.15,52.73,50.35,57.88,59.31,53,65.8,54.48,52.15,55.95
52.21,54.92,55.62,55.53,63.4,53.63,51.83,51.93,52.77,53.22,55.05,57.97,54.28,51.42,55.76,50.58,57.2,59.2,58.48,55
54.94,55.14,48.78,52.9,55.47,59.23,54.33,61.7,60.67,56.25,55.98,52.07,57.57,54.6,60.47,56.8,52.42,53.55,59.12,55.89
59.89,54.86,56.42,56.2,52.93,55.53,65.73,51.44,57.95,56.75,60.55,51.4,55.01,63.48,60.82,56.3,53.72,55.52,53.32,56.73
45.62,51.83,52.67,52.33,58.5,56.83,62.97,63.88,57.79,55.4,55.25,53.63,59.22,53.25,59.54,56.45,54.95,53.05,65.88,56.27
57.63,51.36,47.58,43.07,58.1,52.83,57.5,58.46,53.72,60.28,55.55,52.03,63.28,51.2,59.15,60.05,54.32,60.45,56.92,55.45
59.13,74.17,55.12,52.8,61.97,52.03,57.97,55.83,61.48,46.8,59.15,57.4,55.39,52.15,59.89,54.95,60.35,57.08,60.4,57.58
59.92,54.5,51.95,60,58.77,52.93,50.77,57.78,52.12,59.08,49.75,58.97,55.73,59.1,55.45,51.22,57.32,59.25,53.48,55.69
60.91,49.22,57.95,51.53,58.07,59.77,60.7,57.05,60.99,54.6,48.3,58.53,57.18,57,51.68,54.02,60.62,56.5,52.5,56.17
61.84,62.58,54.02,49.57,55.4,63.23,55.33,53.42,52.68,52.68,52.7,56.3,51.77,61.4,59.03,67.62,60.85,50.18,54,56.56
58.53,62.11,60.75,55.23,62.77,59.77,66.97,58.82,60.94,55.35,63.32,57.43,58.15,55.3,57.11,51.72,66.3,57.7,58.98,59.33
61.83,56.03,54.26,51.9,58.13,56.73,63,59.93,52.93,51.82,58.02,53.57,65.16,60.2,51.4,58.48,53.52,59.48,56.08,56.97
57.82,70.19,49.9,62.43,62.53,53.4,52.67,50.01,55.07,53.8,55.28,61,57.58,51.9,57.42,49.7,56.75,59.5,58.58,56.61
49.66,60.25,54,61.3,56.87,50.63,57.8,56.03,55.73,52.1,57.5,53.27,61.3,54.98,58.63,56.85,61.52,56.78,56.1,56.38
63.81,62.14,57.09,60.8,55.83,54.73,59.23,59.8,59.97,60.85,51.82,58.83,62.88,59.45,58.87,58.18,56.18,50.55,53.9,58.15
53.16,37.89,56.45,55.77,58.57,56.6,59.67,51.74,58.21,55.45,51.02,50.33,55.76,51.72,58.13,50.85,53.58,63.58,63.98,54.87
53.62,52.86,59.87,54.17,56.23,57.2,59.33,59.51,56.58,61.45,63.85,54.97,61.68,55.15,57.65,59.55,54.92,55.62,63.95,57.8
50.52,59.19,51.96,56.87,60.5,55.73,54.87,58.78,59.68,52.12,56.42,52.87,57.18,58.75,54.83,54.6,54.85,60.9,63.8,56.55
59.16,64.08,56.17,51.6,61.77,56.83,57.23,53.47,57.43,58.55,51.28,56.7,58.29,52.38,60.77,54.62,58.25,62.15,65.42,57.69
60.41,45.69,52.02,57,57.93,52.83,59.6,53.64,56.32,53.85,58.15,59.47,48.99,59.95,55.18,54.45,56.82,60.45,51.52,55.49
59.19,65.19,54.33,60,55.37,52.37,57.93,49.31,57.18,54.6,56.58,52.93,53.72,53.88,58.35,53.6,57.15,55.88,57.92,56.08
62.79,56.61,60.05,54.43,63.17,54.17,62.23,67.01,57.03,62.18,58.9,54.4,53.91,56.6,61.39,54.05,57.5,56.15,61.45,58.63
45.7,58.89,64.38,58.53,54.73,57.73,64.8,61.94,58.98,57.48,61.45,55.5,60.24,57.32,62.13,55.3,57.78,54.68,50.58,57.8
63.99,53.17,54.49,65,52.9,57.07,56.77,52.44,58.27,52.55,57.58,51.97,48.53,58.48,57.51,57.6,57.68,59.72,51.8,56.18
63.18,52.81,55.91,62.93,43.9,61.53,55.97,57.92,55.92,50.05,51.5,47.17,63.29,52.65,55.99,54.32,49.52,61.88,54.2,55.3
65.69,49.47,62.4,64.8,55.53,62.63,49.67,57.68,58.88,54.6,55.9,56.37,61.54,57.38,62.28,56.42,54.92,55.48,54.65,57.7
63.17,67.81,50.95,56.67,60.2,53.73,58.87,65.38,54.96,50.25,54.85,58.07,55.62,56.38,60.88,55.15,56.02,50.48,56.05,57.13
59.24,65,55.15,64.97,48.13,57.83,58.07,50.3,59.32,53.62,60.12,60.97,61.86,50.65,52.19,53.7,52.1,57.45,47.92,56.24
52.31,46.58,59.63,49.7,56.6,58.87,48.97,53.11,59.28,60.02,56.62,51.17,60.78,59.62,57.82,52.78,48.88,52.85,59.25,54.99
63.47,53.92,57.97,60.57,51.77,56,55.63,55.91,60.82,60.4,62.7,57.43,55.13,58.3,52.93,56.62,60.55,58.62,58.42,57.75
67.6,48.39,55.82,56.13,53.1,56.33,60.77,53.4,51.92,57.08,55.65,54.5,58.45,59.28,56.11,58.02,57.52,54.62,56.45,56.38
56.44,67,54.82,64.3,53.9,58.33,54.23,54.08,65.72,59.8,57.38,53.9,52.28,62.12,61.27,60.5,58.02,56.2,55.38,58.19
58.76,50.92,57,63.8,53.37,57.27,62.23,60.03,59.12,56,61.8,56.57,53.38,53.8,49.68,51.48,55.4,60.72,58.78,56.85
58.03,47.25,48.08,54.6,62.1,62.73,63.47,61.66,61.9,50,50.6,59.6,51.87,61.68,55.75,53.08,63.6,51.8,55.08,56.47
55.66,56.14,55.1,59.7,65.73,59.93,65.67,60.35,57.03,57.28,52.48,54.53,66.13,62.68,57.24,53.82,57.65,64.3,59.1,58.97
62.9,57.81,61.88,55.47,62.1,55.8,60.67,60.18,57.42,57.55,63.18,58.47,57.91,55.4,55.02,54.45,63.28,52.55,57.62,58.4
61.46,64.53,54.52,58.57,62.5,58.4,57.33,58.05,56.32,55.9,58.55,53.63,55.67,55.7,58.98,52.75,54.55,57.6,54.52,57.34
68.76,59.97,55.5,52.23,56.27,52.17,58.4,50.6,53.71,57.75,54.75,62.3,57.65,61.4,61.35,58.58,55.68,55.28,56.32,57.3
55.23,58.25,58.72,56.3,54.7,52.93,59.9,52.34,52.92,59.55,61.05,62.83,56.2,56.82,61.46,54.92,55.85,53.05,62.95,57.16
52.92,68.86,59.97,52.77,53.47,59.17,64.67,65.39,51.79,51.4,54.6,55.17,60.53,51.5,58.59,55.95,54.32,60.78,50.4,56.96
56.94,44.19,52.6,60.63,55.33,56.43,53.63,57.49,60.61,50.4,53.25,51.4,61.69,58.5,55.52,53.8,61.62,60.92,60.55,56.08
55.97,58.64,58.1,56.77,59.03,50.87,53.77,53.52,54.59,53.52,47.22,52,58.75,59.8,56.36,57.4,61.12,53.8,58.9,55.8
56.5,54.81,59.29,53.37,45.4,54.33,69.87,57.5,48.97,55.4,52,54.83,56.92,61.4,58.72,54.15,54,53.32,53.55,55.49
55.63,56.28,53.88,59.27,52.9,59.43,58.8,61.95,51.87,54.58,52.65,55.67,62.62,59.75,60.35,56.32,51.28,54.88,52.1,56.33
53.69,68.03,57.88,58.07,52.97,55.13,53.83,55.78,53.31,51.92,63.12,57,54.2,61.25,58.48,50.9,60.62,55.1,55.68,56.68
58.39,56.5,49.6,66.93,61.1,69.53,59.07,54.61,60.52,57.12,59.32,61.37,53.06,63.1,59.14,52.55,61.08,58.12,52.45,58.61
64.18,51.56,58.22,56.87,54.63,59.07,49.27,49.33,61.14,52.32,57.38,52.73,55.02,56.92,60.17,56.72,54.85,58.92,59.68,56.26
58.68,54.19,69.35,60.2,57.53,59.57,55.67,55.01,57.68,57.68,50.7,54.7,57.2,60.3,54.01,55.18,62.1,55.98,60.4,57.69
59.63,52.83,47.32,59.8,61.67,55,58.03,51.88,53.67,63.05,56.12,53.93,57.67,55.6,60.16,54.65,56,57.15,49.6,55.99
60.68,56.64,55.81,57.9,56.53,54.07,56.57,53.13,58.25,56.42,53.8,54.23,53.73,60.22,51.62,54.58,59.62,53.72,51.62,55.75
68.98,52.56,53.89,57.33,57.93,59.47,51.13,54.91,48.74,52.95,50.3,51.97,54.84,49.88,50.46,60.6,56.78,52.48,57.58,54.88
57.68,50.33,55.68,56.2,57.87,65.13,58.9,52.42,58.52,54.5,59.72,56.67,43.15,53.6,54.6,54.12,60,52.88,54.08,55.58
50.19,58.5,68.53,54.63,54.47,55.5,58.33,59.14,56.32,61.1,55.22,53.6,56.63,58.12,57.6,55.48,54.98,51.35,54.1,56.52
54,65.83,54.2,51.9,62.93,55.87,59.9,49.49,59.52,45.9,61,59.83,53.98,59.05,54.1,64.6,57.7,58.92,54.98,57.04
48.98,54.33,55.98,60.67,58.53,46.97,52.63,53.29,50.4,55.85,53.35,53.83,57.84,57,51.39,55.7,55.78,63.75,53.05,54.7
58.36,51.44,54.57,58.93,62.47,56.7,58.77,61.16,54.7,52.8,52.88,58.27,55.29,53.6,62.21,55.35,56.95,51.3,53.42,56.27
57.82,59.81,57.35,55.37,60.43,56.8,57.63,52.84,51.35,55.42,59.8,54.97,50.09,52.72,59.15,58.9,53.9,51.65,52.8,55.73
55.74,63.31,58.18,59.7,53.7,58.57,53.33,50.35,56.34,60.88,60.18,53.9,54.21,57.08,56.31,62.55,50.62,52.05,59.08,56.63
60.69,60,57.2,60.63,51.57,53.23,64.5,51.52,56.85,59.72,53.1,54.03,58.65,54.02,59.27,58.78,50.5,58.82,59.72,56.99
57.77,59.75,56.42,52.23,57.2,55.97,46.1,55.51,51.16,53.12,52.45,54,52.27,54.2,60.35,53.42,59.68,58.92,54.58,55.01
64.67,50.64,49.6,62.37,52.5,53.07,55.23,53.62,57.84,60.68,58.68,54.27,59.48,54.58,52.06,58.35,49.88,54.18,62.22,55.99
61.84,53.33,59.08,54.73,57.03,52.63,60.83,56.14,62.65,55.15,57.32,47.6,53.08,57.05,56.67,52.7,56.1,55.28,58.72,56.21
53.67,60.03,57.16,67.73,55.1,53.83,49.63,54.49,50.87,56.88,61.9,52,57.24,61.38,61.83,58.85,56.08,50.08,59.55,56.75
60.34,64.67,58.18,59.3,54.53,54.2,58.87,59.23,50.98,53.45,60.65,49.77,63.83,51.68,52.85,53.85,61.18,53.45,48.1,56.27
58.19,49.5,59.43,59.9,49.1,56.7,55.93,52.92,56.75,60.75,61.2,60.97,54.29,60.52,55.1,53.48,63.28,56.3,52.72,56.69
61.06,59.58,56.98,58.73,57.13,53.03,62.73,50.82,65.02,61.1,56.12,54.07,57.48,60.9,62.18,51.95,54.05,54.32,61.22,57.82
48.84,60.92,54.61,53,63.03,51.93,50.67,60.43,55.69,48.8,53.8,47.43,57.81,55.12,54.36,54.68,47.28,59.65,56.42,54.45
54.03,52.92,51.85,55.8,54.8,56.8,55.1,66.66,59.8,54.5,63.2,52.83,55.92,55.95,56.65,52.8,66.38,51.7,53.82,56.4
59.57,50.61,57.01,46.13,58.5,60,53.6,50.84,56.19,53.15,59.95,54.1,58.27,52.9,57.75,56.68,59.88,54.48,55.38,55.53
64.66,58.58,55.38,57.2,57.17,52.93,52.27,53.02,58.32,60.95,55.78,65.67,49.61,50.88,50.67,55.82,55.42,52.32,57.55,56.01
59.66,64.5,44.74,51.87,61.57,59.6,56.37,62.42,60.11,58.35,60.9,57.43,51.53,51.98,55.93,51.65,56.4,60.28,60.82,57.16
57.75,57.31,58.99,58.53,55.27,60.7,56.87,61.48,50.77,52.75,56.05,59.27,52.64,55.42,55.78,54.42,55.38,53.2,53.7,56.12
55.35,47.31,52.58,51.9,47.9,53.47,56.6,61.49,62.8,57.05,59.98,58.67,59,53.1,55.12,56.12,56.38,65.03,58.55,56.23
55.31,59.86,53.39,67.47,53.57,54.93,62.1,63.46,54.25,59,46.7,52.83,65.88,54.98,57.82,57.68,58.05,56.58,62.12,57.68
49.46,51.61,60.3,57.67,65.77,58.13,55.53,54.72,63.97,59.92,56.32,61.17,64.6,53.22,56.49,62.12,54.78,58.75,55.85,57.92
52.65,50.89,58.04,49.37,56.7,49.93,58.07,56.48,56.44,53.3,56.38,59.07,54.7,49.98,48.68,55.88,61.08,57.18,58.65,54.92
55.06,66.03,57.43,55.1,51.83,64.73,60.27,47.66,59.88,57.55,60.65,60,55.65,56.82,51.28,58.7,59.42,50.42,51.82,56.86
58.04,66.06,54.08,55.13,57.17,57.4,59.07,51.84,60.1,51.2,57.32,55.47,58.6,56.38,60.87,53.42,61.35,63.62,58.6,57.67
54.72,48.44,61.72,54.43,62.23,50.27,56,52.73,51.49,51.75,56.45,52,61.75,52.95,61.02,61.92,51.1,55.18,56.38,55.4
51.64,58.67,58.5,54.9,55.73,54.03,54.8,62.59,59.42,61.12,55.88,53.93,56.92,52.3,52.37,51.98,50.9,56,59.48,55.85
49.91,51.19,51.22,58.63,53.8,60.37,53.47,55.72,57.67,56.45,51.95,54.83,56.24,54.62,53.97,56.78,58.95,52.42,55.32,54.92
60.47,54.83,52.81,55.23,57,62.9,55.5,52.67,63.52,54.85,51.62,56.77,53.49,58.52,56.08,56.38,65.15,52.02,54.4,56.54
53.92,54.56,53.53,61.5,55.73,58.23,54.83,58.05,49.52,52.78,50.12,55.5,58.28,58.52,57.89,58.98,58.88,52,61.88,56.04
62.58,54.78,51.14,53.6,50.07,55.67,61.57,55.69,60.64,53.38,54.8,55.17,58.17,56.8,60.52,61,61.75,61.52,58.38,57.22
53.74,50.92,58.68,61.3,60.43,51.9,52.13,54.06,58.14,57.35,63.88,54.8,52.2,56.38,61.24,59.3,59.38,56.32,59.2,56.91
64.13,56.56,59.1,53.87,55.6,60,59.17,55.72,61.17,55.08,46.62,52.77,60.8,60.7,59.49,51.68,65.22,60.72,61.35,57.88
56.67,63,58.94,48.87,47.47,50.67,53.17,57.46,56.35,52.95,61.72,57.9,56.25,58.55,52.58,60.38,57.22,59.38,59.58,56.27
52.56,49.86,62.02,62.53,54,55.27,55.5,56.59,51.96,55.18,62.55,54.2,58.02,57.28,53.95,61.22,54.12,57.45,60.08,56.54
55.15,41.72,48.75,58.9,60.43,51.8,51.03,58.06,59.53,55.4,58.25,56.73,59.22,62.95,58.48,52.65,55.92,58.48,60.05,55.97
58.52,62.81,57.65,64.5,62.13,54.23,49.9,62.08,58.03,59.05,56.58,56.2,60.88,56.02,54.94,59.62,53.08,56.2,55.4,57.78
53.88,52.47,61.63,51,53.97,60.47,51.77,56.92,58.95,51.52,54.88,60.07,59.38,54.32,54.13,56.92,56.15,44.62,63.25,55.59
53.96,48.97,57.01,56.47,60.43,53.43,50.23,59.68,61.12,63.48,59.78,54.93,57.87,59.12,42.94,58.3,53.2,51.4,52.78,55.53
56.72,55.69,59.33,57.8,58,55,60.77,53.6,60.32,56.3,60.98,53.47,59.86,59.05,50.08,59.85,52.92,54.78,52.35,56.68
58.81,55.81,59.74,50.7,59,55.03,58.63,57.62,59.79,57.92,51.72,57.77,58.21,51.3,53.45,55.98,56.88,61.8,53.52,56.51
61.14,57,56.68,48.73,55.47,46.7,55.9,62.61,52.76,59.2,58,51.4,64.17,55.32,52.47,54.78,61.05,61.65,52.08,56.16
58.21,49.28,56.8,56.87,51.33,50.07,60.8,55.91,57.68,58.6,58.92,58.2,59.31,63.35,62.56,49,54.48,50.45,55.38,56.17
62.05,40.14,55.16,52.63,52.23,53.3,55.07,43.77,56.46,52.22,58.78,58.93,51.48,58.48,52.97,54.35,57.62,50.7,58.62,53.95
63.5,52.42,53.79,57.2,59.07,60.37,59.57,55.05,58.06,53.92,52.72,57.2,61.88,51.38,55.4,51.52,57.7,55.02,54.3,56.32
53.84,50.06,56.41,58.37,58.3,59.2,57.47,53.52,60.38,59.52,59.42,61.13,61.42,58.68,58.21,55.42,55.85,60.32,54.12,57.46
60.41,67.36,64.72,55.8,62.4,60.07,57.03,60.03,57.59,55.72,55.15,59.1,57.96,58.78,58.64,53.7,53.22,55.75,48.68,58.01
51.3,52.78,54.05,58.93,55.63,55.97,59.4,57.26,63.39,58.5,56.88,55.83,53.17,60.32,64.79,57.22,62.6,55.2,57.25,57.39
65.32,40.67,57.62,51.9,54.2,62.7,52.57,54.4,58.61,47,54.42,57.17,62.43,60.42,53.12,54.78,58.22,52.65,55.25,55.45
51.06,62.61,51.41,56.9,53.83,61.63,57.7,60.47,54.87,49.15,57.42,50.5,59.71,51.9,60.14,55.18,56.9,57.68,53.62,55.93
50.19,54,54.02,58.6,61.1,59,57.83,56.88,48.78,57.9,57.18,57.4,56.65,58.3,60,53.8,54.92,51.98,58.92,56.18
49.31,71,56.44,57,63.87,52.53,59.83,52.43,59.38,52.38,54.95,61.5,48.92,55.48,54.06,55.45,53.12,57.12,55.7,56.34
53.74,53.25,58.01,46.8,51.4,61.47,64.07,57.24,50.7,60.22,61.48,52.9,57.72,55.88,57.61,62.45,60.65,60.92,53.72,56.85
66.25,67.53,59.42,55.9,57.47,66.93,63.43,55.53,56.36,61.95,58.82,61.13,63.72,56.48,54.42,55.08,62.5,50.92,61,59.73
61.14,64.28,54.68,59.23,52.8,58.17,54.43,53.09,55.63,55.6,59.82,50.3,54.8,55,52.89,50.6,66.78,53.05,53.92,56.12
59.87,71.06,52.48,55.2,53.13,52.97,62.1,59.62,54.18,50.15,59.98,50.53,58.28,57.4,53.36,49.82,51.92,58.15,55.95,56.11
50.94,47.39,55.51,53.13,49.77,59.37,58.23,48.84,53.12,57.15,57.2,59.83,56.2,47.35,57.86,53.32,58.72,54.55,57.98,54.55
56.69,63.47,60.45,60.63,56.27,61.47,59.43,50.06,47.61,53.12,55.55,58.6,56.64,58.6,63.18,60.92,51.78,54.82,54.55,57.05
58.63,68.42,57.37,62.33,59.87,57.93,62.2,56.13,63.41,54.85,53.2,61.23,49.14,56.22,59.26,62.68,48.78,56.82,60.52,58.37
59.79,58.78,63.89,61,58.67,54.3,56.9,53.67,61.03,62.68,55.2,56.83,61.28,52.38,64.53,53.05,58.15,56.15,55.48,58.09
59.89,63.28,52.42,57.43,57.93,58.9,52.27,61.88,53.42,54.02,54.88,53,51.9,48.82,60.74,60.18,59.68,60.22,56.55,56.71
56.35,38.47,59.04,54.4,55.53,55.93,62.9,59.98,61.26,58.4,56.25,57.27,61.5,57.8,58.48,55.6,58.72,56.8,55.2,56.84
63.19,42.19,53.09,58.3,59.2,60.2,63.33,56.46,54.14,58.62,54.65,53.1,57.18,56.32,57.52,57.48,52.95,59.2,51.82,56.26
59.88,57.75,59.3,62.63,55.8,56,58.2,60.79,56.62,56.6,56.9,47.73,54.95,47.05,60.16,61.9,60.18,55.7,62.65,57.41
63.23,39.72,60.38,54.57,48.93,56.47,57.93,56.41,52.29,57,54.75,60.57,51.62,53.92,60.15,55.02,63.28,64.9,55.2,56.12
59.11,62.5,51.82,59.53,53.27,60.57,55.13,64.92,48.52,59.75,59.22,62.93,71.68,59.65,58.48,50,51.75,51.28,53.82,57.58
60.85,61.47,52,50,58.83,58.93,62.93,53.35,57.36,61.98,58.1,52.47,56.18,58.95,56.2,52.82,56.2,53.28,58.6,56.87
55.85,59.42,59.65,60.87,57.67,64.93,58.1,55.93,56.78,61.55,53.4,62.93,54.12,55.02,48.52,55.92,59.35,56.7,56.2,57.52
64.04,42.78,51.12,55.83,66.07,54.83,60.63,53.77,59.04,58.82,54.35,62.9,47.32,52.9,52.03,59.1,55.72,56.62,54.1,55.89
64.25,55.31,48.98,62.6,53.23,51.27,51.37,53.71,52.61,60.58,66.22,59.1,51.2,61.75,55.85,55.78,59.25,51.25,50.28,56.03
51.76,51.47,53.22,58.57,57.23,50.47,60.47,58.39,53.22,62.05,45.75,57.23,50.82,53.9,56.91,58.32,55.28,56.88,55.68,55.14
56.93,51.94,58.35,55.6,66.3,47.3,54.8,56.84,50.62,54.02,61.55,50.57,57.38,58,49.75,45.2,60.28,60.05,46.35,54.83
53.45,55.94,53.58,63.9,55.47,63.47,55.77,52.76,52.41,54.12,51.48,58.77,66.57,52.02,52.38,67.92,56.78,53.75,53.82,56.55
63.01,54.53,57.02,51.93,55.8,56.5,52.07,52.49,48.44,55.35,54,65.37,62.85,64.5,48.14,55.9,53.35,51.45,59,55.88
57.9,58.14,54.78,65.07,59.1,65.33,48.77,53.5,55.38,57.25,60.6,56.1,61.62,63.02,52.54,51.08,55.62,55.7,49.5,56.89
54.85,52.58,58.88,61.9,59.77,55.77,54.2,52.89,53.12,57.32,58.4,54,61.28,49.78,49.65,60.9,59.78,62.62,58.8,56.66
56.06,64.78,54.49,58.2,48.6,60.57,52.9,55.92,60,56.6,61.55,50.4,57.66,52.02,48.82,54.65,54.05,57.7,62.15,56.16
65.2,59.31,46.8,63.9,60.3,59.67,58.77,49,52.27,57.4,57.8,49.07,61.14,51.15,59.64,57.42,54.78,56.98,59.32,56.84
57.94,47.47,64.96,47.57,61.8,59.53,70.07,54.08,56.76,51.3,54.48,56.33,55.24,50.75,52.93,58.38,49.4,60.88,58.88,56.25
46.86,50.92,62.63,58.53,55.77,50.97,55.57,55.6,51.22,56.55,54.3,50.8,62.68,55.9,50.62,65.3,54.92,53.25,59.3,55.35
59.61,56.56,52.51,52.6,58.87,51.57,54.5,54.1,62.39,60.05,58.25,52.6,64.57,48.2,52.8,58.9,56.98,61.42,54.85,56.39
58.92,41.47,53.05,60.73,54.1,62.63,54.17,57.94,56.12,55.3,54,48.47,55.68,57,59.93,58.92,65.3,58.1,50.55,55.91
59.63,48.11,60.78,53.13,52.83,58.4,50.93,49.99,57.26,58.25,59.95,53,51.39,57.98,58.57,47.15,54.52,56.42,56.5,54.99
56.64,50,61.12,58.67,57.9,54.7,56.07,54.59,51.9,56.2,55.4,51.5,50.36,48.65,61.78,51.7,48.62,58.15,54.15,54.64
49.65,60.19,57.23,56.93,58.1,60.2,49.1,60.22,62.97,59.5,58.1,53.03,54.79,56.62,61.71,56,51.25,58.62,54.78,56.79
56.82,57.61,55.94,46.33,47.47,62.27,53.03,58.31,53.64,52.2,57.08,59.57,54.58,58.85,56.28,58.85,57.28,60.18,57.5,55.99
60.98,54.83,56.68,54.4,52.7,60.47,63.27,60.83,54.89,56,58.7,51.17,56.13,49.08,54.5,58.4,52.28,60.62,52.55,56.24
50.21,44.17,56.88,60.93,52.73,57.83,58.03,49.25,55.47,54.85,57.75,58.13,53.22,59.48,59.14,56.12,61.32,66.92,62,56.55
58.54,57.28,53.88,61.6,57.4,62.8,57.27,50,55.4,60.35,53.8,55.63,61.82,61.12,56.62,59.05,61.1,48.7,61.3,57.56
59.94,45.03,59.33,52.87,55.67,57.13,55.3,50.96,57.02,58.28,51.88,50.93,50.72,59.88,55.44,51.88,54.9,62.18,56.9,55.06
49.47,60.75,61.33,56.57,54.73,55.57,61.63,54.85,56.91,52.78,54.72,61,50.05,57,64.07,55.35,55.95,60.25,56.1,56.79
58.5,47.67,61.78,47.23,58.27,50.3,53.9,57.69,60.12,58.95,58.28,62.83,52.04,56.98,63.72,56.58,62.05,54.85,55.4,56.69
47.98,54.72,52.23,57.57,54.23,61.3,63.3,53.34,56.85,58.32,60.95,57.93,60.49,57.28,53.85,53.75,55.62,61.65,58.75,56.85
49.86,53.25,63.14,50.87,52.17,54.7,66.03,54.42,56.35,54,55.45,55.17,48.19,62.62,59.94,57.22,52.6,55.55,53.52,55.53
64.05,62.78,54.53,55.63,64.13,59.63,59.73,60.33,51.99,59.58,56.6,60.47,60.38,61.72,50.96,57.9,61.35,61.1,60.28,59.11
52.64,57.94,56.22,51.23,49.17,53.47,54,60.46,54.78,59.98,60.12,65.33,56.17,58.18,64.73,53.78,51.78,62.45,59.62,56.95
53.29,51.83,59.46,60.2,59.67,56.97,57.93,50.4,55.65,53.05,56.08,62.1,55.59,62.28,62.68,55.82,52.5,55.28,65.45,57.17
61.15,60.25,55.43,52.83,55.87,55.73,55.03,53.17,55.02,58.92,57.82,53.57,51.27,57.58,53.75,55.25,53.38,51.02,61.32,55.7
54.21,59.11,58.28,56,52.97,53.03,51.13,57.37,53.32,54.05,60.5,56.2,63.57,57.48,50.52,46.38,55.45,56,57.88,55.44
58.94,63.89,59.58,53.77,54.27,57.73,50.7,58.94,56.48,54.95,55.2,58.2,62.98,53.4,57.79,55.32,56.48,59.95,53.18,56.93
54,54.58,59.69,57.6,60.5,46.53,52.97,59.15,60.62,57.2,61.62,52.5,57.41,51.35,52.81,55.15,59.6,56.68,56.75,56.14
50.69,53.36,55.84,56.73,55.5,58.67,55.37,58.85,60.93,58.48,59.05,50.47,64.02,54.42,53.34,65,53.9,55.62,57.35,56.72
62.14,57.06,54.58,48.13,56.53,51.93,59.43,56.19,55.51,51.15,65.53,55.2,54.81,59.28,54.55,57.2,55.92,56.88,51.68,55.98
54.37,47.22,59.87,62.73,57.37,55.27,53.87,52.9,62.32,52.1,52.55,50.8,59.38,57.15,56.32,62.38,57.6,54.95,50.82,55.79
63.76,61.94,56.11,56.73,55.3,52.93,52.3,54.7,57.26,55.1,58,54,47.5,55.42,59.57,53.62,60.95,65.47,57.48,56.74
56.99,59.44,59.72,54.6,63.27,54.47,54.6,55.48,57.52,52.95,48.68,58.57,56.59,52.05,61.27,53.1,56.45,54.88,60.22,56.36
51.73,45.44,62.19,59.03,52.23,60.17,53.93,51.44,60.45,60.38,58.32,55.43,55.49,61.95,61.12,58.12,55.38,59,56.35,56.75
57.28,63.53,61.96,59.23,58.4,50.97,62.93,51.31,61.73,53.05,56.8,53,54.28,52.8,60.48,62.12,57.5,52.62,62.38,57.49
60.52,48.5,53.58,55.43,58.93,53.27,58.07,59.07,58.98,52.2,46.12,57,60.82,55.78,66.12,61.42,54.72,57.18,53.68,56.39
56.68,60.47,64.72,52.23,58.07,56.47,61.1,50.87,60.68,59.92,55.8,63.93,63.37,55.2,62.35,54.1,53.08,61.38,51.72,58.01
62.31,42.58,59.42,60.23,62.67,67.33,55.53,55.56,48.65,59.65,56.92,52.5,55.82,54.9,51.76,58.18,55.9,56.95,59.28,56.64
54.23,62.94,64.38,48.63,58.1,55.53,58.03,55.58,58.57,57.12,66.03,63.7,56.64,61.32,55.9,52.78,60.88,56.15,63.1,58.4
55.69,47.22,61.01,66.73,59.27,55.7,61.03,51.39,54.25,55.98,51.75,60.07,60.1,57.15,57.72,53.45,48.85,57.52,55.2,56.32
53.36,63.25,54.93,43,56.73,54.03,62,58.64,52.55,54.88,55.88,54.27,54.35,61.88,54.05,54.72,58.7,59.25,56.35,55.94
55.24,65.92,64.62,54.17,63.03,59.03,61.13,55.79,55.81,56.68,59.35,67.23,57.78,59.02,49.1,56.88,52.25,62.42,61.42,58.78
