Inconsistencies Report
Generated: 2026-07-08 21:58:41

Dependent Inconsistencies:
  None found.

Independent Inconsistencies:
  ESU10102 | ESU10103 | Corr=0.00 | Count=802 | 26.7%
  POL10108 | ETI10103 | Corr=-0.01 | Count=798 | 26.6%
  POL10108 | ETI10105 | Corr=-0.02 | Count=788 | 26.3%
  POL10108 | ETI10106 | Corr=0.02 | Count=806 | 26.9%
  POL10108 | ETI10108 | Corr=0.01 | Count=817 | 27.2%
  POL10108 | ETI10109 | Corr=0.01 | Count=795 | 26.5%
  POL10108 | CGV10102 | Corr=-0.01 | Count=827 | 27.6%
  POL10108 | CGV10103 | Corr=0.00 | Count=802 | 26.7%
  POL10108 | CGV10105 | Corr=0.02 | Count=805 | 26.8%
  POL10108 | CGV10106 | Corr=0.00 | Count=796 | 26.5%
  POL10108 | CGV10108 | Corr=0.00 | Count=822 | 27.4%
  POL10108 | CGV10109 | Corr=-0.02 | Count=777 | 25.9%
  POL10108 | IGV10102 | Corr=0.01 | Count=814 | 27.1%
  POL10108 | IGV10103 | Corr=0.00 | Count=791 | 26.4%
  POL10108 | IGV10105 | Corr=-0.01 | Count=797 | 26.6%
  POL10108 | IGV10106 | Corr=0.04 | Count=828 | 27.6%
  POL10108 | IGV10108 | Corr=-0.02 | Count=751 | 25.0%
  POL10108 | IGV10109 | Corr=0.01 | Count=862 | 28.7%
  POL10108 | CPI10102 | Corr=0.02 | Count=833 | 27.8%
  POL10108 | CPI10103 | Corr=0.02 | Count=825 | 27.5%
  POL10108 | CPI10105 | Corr=-0.02 | Count=781 | 26.0%
  POL10108 | CPI10106 | Corr=-0.00 | Count=818 | 27.3%
  POL10108 | CPI10108 | Corr=0.00 | Count=824 | 27.5%
  POL10108 | CPI10109 | Corr=0.03 | Count=787 | 26.2%
  POL10109 | REG10102 | Corr=0.00 | Count=781 | 26.0%
  POL10109 | REG10103 | Corr=-0.01 | Count=839 | 28.0%
  POL10109 | REG10105 | Corr=0.02 | Count=833 | 27.8%
  POL10109 | REG10106 | Corr=0.01 | Count=814 | 27.1%
  POL10109 | REG10108 | Corr=0.01 | Count=809 | 27.0%
  POL10109 | REG10109 | Corr=-0.01 | Count=786 | 26.2%
  POL10109 | ETI10102 | Corr=0.01 | Count=835 | 27.8%
  POL10109 | ETI10103 | Corr=-0.01 | Count=822 | 27.4%
  POL10109 | ETI10105 | Corr=-0.00 | Count=830 | 27.7%
  POL10109 | ETI10106 | Corr=0.02 | Count=816 | 27.2%
  POL10109 | ETI10108 | Corr=-0.00 | Count=817 | 27.2%
  POL10109 | ETI10109 | Corr=-0.00 | Count=806 | 26.9%
  POL10109 | CGV10102 | Corr=0.02 | Count=812 | 27.1%
  POL10109 | CGV10103 | Corr=0.02 | Count=813 | 27.1%
  POL10109 | CGV10105 | Corr=0.00 | Count=792 | 26.4%
  POL10109 | CGV10106 | Corr=-0.04 | Count=840 | 28.0%
  POL10109 | CGV10108 | Corr=0.02 | Count=827 | 27.6%
  POL10109 | CGV10109 | Corr=0.02 | Count=841 | 28.0%
  POL10109 | IGV10102 | Corr=-0.00 | Count=798 | 26.6%
  POL10109 | IGV10103 | Corr=0.01 | Count=821 | 27.4%
  POL10109 | IGV10105 | Corr=-0.01 | Count=794 | 26.5%
  POL10109 | IGV10106 | Corr=0.01 | Count=807 | 26.9%
  POL10109 | IGV10108 | Corr=-0.02 | Count=804 | 26.8%
  POL10109 | IGV10109 | Corr=-0.01 | Count=800 | 26.7%
  POL10109 | CPI10102 | Corr=-0.02 | Count=780 | 26.0%
  POL10109 | CPI10103 | Corr=0.00 | Count=851 | 28.4%
  POL10109 | CPI10105 | Corr=-0.01 | Count=823 | 27.4%
  POL10109 | CPI10106 | Corr=-0.00 | Count=802 | 26.7%
  POL10109 | CPI10108 | Corr=0.01 | Count=838 | 27.9%
  POL10109 | CPI10109 | Corr=0.01 | Count=820 | 27.3%
  REG10102 | REG10103 | Corr=0.02 | Count=817 | 27.2%
  REG10102 | REG10105 | Corr=-0.01 | Count=824 | 27.5%
  REG10102 | REG10106 | Corr=0.03 | Count=824 | 27.5%
  REG10102 | REG10108 | Corr=0.01 | Count=793 | 26.4%
  REG10102 | REG10109 | Corr=0.02 | Count=846 | 28.2%
  REG10102 | ETI10102 | Corr=-0.01 | Count=821 | 27.4%
  REG10102 | ETI10103 | Corr=-0.04 | Count=810 | 27.0%
  REG10102 | ETI10105 | Corr=0.01 | Count=844 | 28.1%
  REG10102 | ETI10106 | Corr=-0.02 | Count=764 | 25.5%
  REG10102 | ETI10108 | Corr=-0.03 | Count=811 | 27.0%
  REG10102 | ETI10109 | Corr=0.01 | Count=830 | 27.7%
  REG10102 | CGV10102 | Corr=-0.04 | Count=831 | 27.7%
  REG10102 | CGV10103 | Corr=0.02 | Count=813 | 27.1%
  REG10102 | CGV10105 | Corr=-0.02 | Count=795 | 26.5%
  REG10102 | CGV10106 | Corr=0.00 | Count=741 | 24.7%
  REG10102 | CGV10108 | Corr=0.01 | Count=787 | 26.2%
  REG10102 | CGV10109 | Corr=-0.02 | Count=804 | 26.8%
  REG10102 | IGV10102 | Corr=0.03 | Count=866 | 28.9%
  REG10102 | IGV10103 | Corr=-0.01 | Count=820 | 27.3%
  REG10102 | IGV10105 | Corr=-0.03 | Count=793 | 26.4%
  REG10102 | IGV10106 | Corr=0.02 | Count=799 | 26.6%
  REG10102 | IGV10108 | Corr=0.00 | Count=808 | 26.9%
  REG10102 | IGV10109 | Corr=0.01 | Count=825 | 27.5%
  REG10102 | CPI10102 | Corr=-0.03 | Count=753 | 25.1%
  REG10102 | CPI10103 | Corr=-0.02 | Count=812 | 27.1%
  REG10102 | CPI10105 | Corr=-0.00 | Count=810 | 27.0%
  REG10102 | CPI10106 | Corr=0.04 | Count=860 | 28.7%
  REG10102 | CPI10108 | Corr=0.01 | Count=817 | 27.2%
  REG10102 | CPI10109 | Corr=0.01 | Count=811 | 27.0%
  REG10103 | REG10105 | Corr=-0.02 | Count=813 | 27.1%
  REG10103 | REG10106 | Corr=-0.03 | Count=724 | 24.1%
  REG10103 | REG10108 | Corr=0.01 | Count=806 | 26.9%
  REG10103 | REG10109 | Corr=-0.02 | Count=779 | 26.0%
  REG10103 | ETI10102 | Corr=0.01 | Count=806 | 26.9%
  REG10103 | ETI10103 | Corr=0.01 | Count=815 | 27.2%
  REG10103 | ETI10105 | Corr=-0.02 | Count=806 | 26.9%
  REG10103 | ETI10106 | Corr=-0.03 | Count=799 | 26.6%
  REG10103 | ETI10108 | Corr=0.00 | Count=814 | 27.1%
  REG10103 | ETI10109 | Corr=-0.00 | Count=808 | 26.9%
  REG10103 | CGV10102 | Corr=0.02 | Count=845 | 28.2%
  REG10103 | CGV10103 | Corr=-0.01 | Count=809 | 27.0%
  REG10103 | CGV10105 | Corr=-0.01 | Count=826 | 27.5%
  REG10103 | CGV10106 | Corr=0.00 | Count=819 | 27.3%
  REG10103 | CGV10108 | Corr=0.01 | Count=780 | 26.0%
  REG10103 | CGV10109 | Corr=-0.00 | Count=772 | 25.7%
  REG10103 | IGV10102 | Corr=-0.03 | Count=786 | 26.2%
  REG10103 | IGV10103 | Corr=0.02 | Count=850 | 28.3%
  REG10103 | IGV10105 | Corr=0.04 | Count=832 | 27.7%
  REG10103 | IGV10106 | Corr=0.01 | Count=821 | 27.4%
  REG10103 | IGV10108 | Corr=-0.03 | Count=780 | 26.0%
  REG10103 | IGV10109 | Corr=-0.02 | Count=777 | 25.9%
  REG10103 | CPI10102 | Corr=0.01 | Count=805 | 26.8%
  REG10103 | CPI10103 | Corr=-0.02 | Count=815 | 27.2%
  REG10103 | CPI10105 | Corr=0.03 | Count=844 | 28.1%
  REG10103 | CPI10106 | Corr=-0.01 | Count=789 | 26.3%
  REG10103 | CPI10108 | Corr=0.01 | Count=823 | 27.4%
  REG10103 | CPI10109 | Corr=0.01 | Count=818 | 27.3%
  REG10105 | REG10106 | Corr=0.02 | Count=806 | 26.9%
  REG10105 | REG10108 | Corr=0.02 | Count=806 | 26.9%
  REG10105 | REG10109 | Corr=0.01 | Count=884 | 29.5%
  REG10105 | ETI10102 | Corr=0.00 | Count=802 | 26.7%
  REG10105 | ETI10103 | Corr=0.01 | Count=822 | 27.4%
  REG10105 | ETI10105 | Corr=-0.02 | Count=804 | 26.8%
  REG10105 | ETI10106 | Corr=-0.00 | Count=807 | 26.9%
  REG10105 | ETI10108 | Corr=-0.00 | Count=801 | 26.7%
  REG10105 | ETI10109 | Corr=-0.02 | Count=809 | 27.0%
  REG10105 | CGV10102 | Corr=0.00 | Count=813 | 27.1%
  REG10105 | CGV10103 | Corr=-0.01 | Count=768 | 25.6%
  REG10105 | CGV10105 | Corr=0.01 | Count=774 | 25.8%
  REG10105 | CGV10106 | Corr=-0.01 | Count=773 | 25.8%
  REG10105 | CGV10108 | Corr=0.01 | Count=863 | 28.8%
  REG10105 | CGV10109 | Corr=0.04 | Count=839 | 28.0%
  REG10105 | IGV10102 | Corr=0.01 | Count=832 | 27.7%
  REG10105 | IGV10103 | Corr=-0.03 | Count=814 | 27.1%
  REG10105 | IGV10105 | Corr=0.01 | Count=839 | 28.0%
  REG10105 | IGV10106 | Corr=0.02 | Count=780 | 26.0%
  REG10105 | IGV10108 | Corr=0.00 | Count=831 | 27.7%
  REG10105 | IGV10109 | Corr=0.04 | Count=828 | 27.6%
  REG10105 | CPI10102 | Corr=0.00 | Count=778 | 25.9%
  REG10105 | CPI10103 | Corr=0.02 | Count=813 | 27.1%
  REG10105 | CPI10105 | Corr=-0.01 | Count=809 | 27.0%
  REG10105 | CPI10106 | Corr=-0.00 | Count=814 | 27.1%
  REG10105 | CPI10108 | Corr=-0.02 | Count=770 | 25.7%
  REG10105 | CPI10109 | Corr=0.03 | Count=836 | 27.9%
  REG10106 | REG10108 | Corr=0.02 | Count=829 | 27.6%
  REG10106 | REG10109 | Corr=0.00 | Count=838 | 27.9%
  REG10106 | ETI10102 | Corr=0.01 | Count=801 | 26.7%
  REG10106 | ETI10103 | Corr=0.00 | Count=784 | 26.1%
  REG10106 | ETI10105 | Corr=0.03 | Count=805 | 26.8%
  REG10106 | ETI10106 | Corr=0.02 | Count=821 | 27.4%
  REG10106 | ETI10108 | Corr=-0.01 | Count=815 | 27.2%
  REG10106 | ETI10109 | Corr=0.01 | Count=858 | 28.6%
  REG10106 | CGV10102 | Corr=-0.02 | Count=786 | 26.2%
  REG10106 | CGV10103 | Corr=-0.01 | Count=787 | 26.2%
  REG10106 | CGV10105 | Corr=-0.00 | Count=793 | 26.4%
  REG10106 | CGV10106 | Corr=0.01 | Count=796 | 26.5%
  REG10106 | CGV10108 | Corr=0.01 | Count=806 | 26.9%
  REG10106 | CGV10109 | Corr=0.02 | Count=819 | 27.3%
  REG10106 | IGV10102 | Corr=0.03 | Count=807 | 26.9%
  REG10106 | IGV10103 | Corr=0.03 | Count=802 | 26.7%
  REG10106 | IGV10105 | Corr=0.05 | Count=839 | 28.0%
  REG10106 | IGV10106 | Corr=0.00 | Count=807 | 26.9%
  REG10106 | IGV10108 | Corr=0.01 | Count=851 | 28.4%
  REG10106 | IGV10109 | Corr=0.02 | Count=806 | 26.9%
  REG10106 | CPI10102 | Corr=0.02 | Count=830 | 27.7%
  REG10106 | CPI10103 | Corr=-0.00 | Count=784 | 26.1%
  REG10106 | CPI10105 | Corr=-0.03 | Count=779 | 26.0%
  REG10106 | CPI10106 | Corr=-0.01 | Count=800 | 26.7%
  REG10106 | CPI10108 | Corr=-0.03 | Count=804 | 26.8%
  REG10106 | CPI10109 | Corr=-0.01 | Count=798 | 26.6%
  REG10108 | REG10109 | Corr=-0.00 | Count=805 | 26.8%
  REG10108 | ETI10102 | Corr=0.00 | Count=820 | 27.3%
  REG10108 | ETI10103 | Corr=-0.01 | Count=807 | 26.9%
  REG10108 | ETI10105 | Corr=-0.03 | Count=753 | 25.1%
  REG10108 | ETI10106 | Corr=0.05 | Count=882 | 29.4%
  REG10108 | ETI10108 | Corr=-0.01 | Count=796 | 26.5%
  REG10108 | ETI10109 | Corr=-0.01 | Count=787 | 26.2%
  REG10108 | CGV10102 | Corr=0.00 | Count=823 | 27.4%
  REG10108 | CGV10103 | Corr=-0.01 | Count=788 | 26.3%
  REG10108 | CGV10105 | Corr=0.01 | Count=822 | 27.4%
  REG10108 | CGV10106 | Corr=-0.01 | Count=773 | 25.8%
  REG10108 | CGV10108 | Corr=0.01 | Count=828 | 27.6%
  REG10108 | CGV10109 | Corr=-0.04 | Count=797 | 26.6%
  REG10108 | IGV10102 | Corr=0.00 | Count=827 | 27.6%
  REG10108 | IGV10103 | Corr=-0.00 | Count=817 | 27.2%
  REG10108 | IGV10105 | Corr=0.04 | Count=849 | 28.3%
  REG10108 | IGV10106 | Corr=-0.03 | Count=761 | 25.4%
  REG10108 | IGV10108 | Corr=-0.01 | Count=823 | 27.4%
  REG10108 | IGV10109 | Corr=-0.01 | Count=813 | 27.1%
  REG10108 | CPI10102 | Corr=0.01 | Count=825 | 27.5%
  REG10108 | CPI10103 | Corr=-0.00 | Count=807 | 26.9%
  REG10108 | CPI10105 | Corr=0.00 | Count=824 | 27.5%
  REG10108 | CPI10106 | Corr=0.05 | Count=810 | 27.0%
  REG10108 | CPI10108 | Corr=0.02 | Count=822 | 27.4%
  REG10108 | CPI10109 | Corr=-0.01 | Count=792 | 26.4%
  REG10109 | ETI10102 | Corr=0.02 | Count=825 | 27.5%
  REG10109 | ETI10103 | Corr=-0.00 | Count=822 | 27.4%
  REG10109 | ETI10105 | Corr=0.01 | Count=791 | 26.4%
  REG10109 | ETI10106 | Corr=0.03 | Count=841 | 28.0%
  REG10109 | ETI10108 | Corr=0.01 | Count=827 | 27.6%
  REG10109 | ETI10109 | Corr=-0.00 | Count=794 | 26.5%
  REG10109 | CGV10102 | Corr=-0.02 | Count=779 | 26.0%
  REG10109 | CGV10103 | Corr=-0.02 | Count=787 | 26.2%
  REG10109 | CGV10105 | Corr=0.02 | Count=827 | 27.6%
  REG10109 | CGV10106 | Corr=0.01 | Count=797 | 26.6%
  REG10109 | CGV10108 | Corr=0.01 | Count=811 | 27.0%
  REG10109 | CGV10109 | Corr=-0.02 | Count=776 | 25.9%
  REG10109 | IGV10102 | Corr=-0.03 | Count=779 | 26.0%
  REG10109 | IGV10103 | Corr=-0.01 | Count=803 | 26.8%
  REG10109 | IGV10105 | Corr=-0.01 | Count=807 | 26.9%
  REG10109 | IGV10106 | Corr=-0.04 | Count=781 | 26.0%
  REG10109 | IGV10108 | Corr=0.00 | Count=834 | 27.8%
  REG10109 | IGV10109 | Corr=0.00 | Count=784 | 26.1%
  REG10109 | CPI10102 | Corr=0.01 | Count=888 | 29.6%
  REG10109 | CPI10103 | Corr=-0.01 | Count=792 | 26.4%
  REG10109 | CPI10105 | Corr=-0.02 | Count=799 | 26.6%
  REG10109 | CPI10106 | Corr=0.02 | Count=848 | 28.3%
  REG10109 | CPI10108 | Corr=-0.03 | Count=788 | 26.3%
  REG10109 | CPI10109 | Corr=-0.03 | Count=774 | 25.8%
  ETI10102 | ETI10103 | Corr=0.00 | Count=778 | 25.9%
  ETI10102 | ETI10105 | Corr=0.00 | Count=794 | 26.5%
  ETI10102 | ETI10106 | Corr=0.01 | Count=795 | 26.5%
  ETI10102 | ETI10108 | Corr=0.00 | Count=795 | 26.5%
  ETI10102 | ETI10109 | Corr=-0.02 | Count=810 | 27.0%
  ETI10102 | CGV10102 | Corr=0.02 | Count=824 | 27.5%
  ETI10102 | CGV10103 | Corr=-0.00 | Count=764 | 25.5%
  ETI10102 | CGV10105 | Corr=0.02 | Count=814 | 27.1%
  ETI10102 | CGV10106 | Corr=-0.00 | Count=821 | 27.4%
  ETI10102 | CGV10108 | Corr=-0.00 | Count=807 | 26.9%
  ETI10102 | CGV10109 | Corr=-0.02 | Count=823 | 27.4%
  ETI10102 | IGV10102 | Corr=-0.01 | Count=798 | 26.6%
  ETI10102 | IGV10103 | Corr=0.01 | Count=827 | 27.6%
  ETI10102 | IGV10105 | Corr=-0.00 | Count=795 | 26.5%
  ETI10102 | IGV10106 | Corr=0.03 | Count=843 | 28.1%
  ETI10102 | IGV10108 | Corr=0.02 | Count=864 | 28.8%
  ETI10102 | IGV10109 | Corr=0.01 | Count=809 | 27.0%
  ETI10102 | CPI10102 | Corr=-0.01 | Count=814 | 27.1%
  ETI10102 | CPI10103 | Corr=0.02 | Count=798 | 26.6%
  ETI10102 | CPI10105 | Corr=-0.03 | Count=777 | 25.9%
  ETI10102 | CPI10106 | Corr=-0.02 | Count=774 | 25.8%
  ETI10102 | CPI10108 | Corr=-0.01 | Count=784 | 26.1%
  ETI10102 | CPI10109 | Corr=0.02 | Count=793 | 26.4%
  ETI10103 | ETI10105 | Corr=0.01 | Count=838 | 27.9%
  ETI10103 | ETI10106 | Corr=0.00 | Count=840 | 28.0%
  ETI10103 | ETI10108 | Corr=-0.05 | Count=768 | 25.6%
  ETI10103 | ETI10109 | Corr=0.04 | Count=852 | 28.4%
  ETI10103 | CGV10102 | Corr=-0.01 | Count=802 | 26.7%
  ETI10103 | CGV10103 | Corr=-0.03 | Count=784 | 26.1%
  ETI10103 | CGV10105 | Corr=-0.00 | Count=842 | 28.1%
  ETI10103 | CGV10106 | Corr=0.02 | Count=819 | 27.3%
  ETI10103 | CGV10108 | Corr=0.03 | Count=821 | 27.4%
  ETI10103 | CGV10109 | Corr=-0.00 | Count=792 | 26.4%
  ETI10103 | IGV10102 | Corr=0.01 | Count=808 | 26.9%
  ETI10103 | IGV10103 | Corr=0.01 | Count=818 | 27.3%
  ETI10103 | IGV10105 | Corr=0.02 | Count=847 | 28.2%
  ETI10103 | IGV10106 | Corr=0.01 | Count=836 | 27.9%
  ETI10103 | IGV10108 | Corr=0.00 | Count=767 | 25.6%
  ETI10103 | IGV10109 | Corr=-0.01 | Count=775 | 25.8%
  ETI10103 | CPI10102 | Corr=0.02 | Count=794 | 26.5%
  ETI10103 | CPI10103 | Corr=0.01 | Count=806 | 26.9%
  ETI10103 | CPI10105 | Corr=0.01 | Count=860 | 28.7%
  ETI10103 | CPI10106 | Corr=0.01 | Count=802 | 26.7%
  ETI10103 | CPI10108 | Corr=0.03 | Count=836 | 27.9%
  ETI10103 | CPI10109 | Corr=0.01 | Count=815 | 27.2%
  ETI10105 | ETI10106 | Corr=-0.00 | Count=781 | 26.0%
  ETI10105 | ETI10108 | Corr=-0.03 | Count=772 | 25.7%
  ETI10105 | ETI10109 | Corr=-0.00 | Count=775 | 25.8%
  ETI10105 | CGV10102 | Corr=-0.03 | Count=798 | 26.6%
  ETI10105 | CGV10103 | Corr=0.01 | Count=816 | 27.2%
  ETI10105 | CGV10105 | Corr=-0.03 | Count=773 | 25.8%
  ETI10105 | CGV10106 | Corr=0.00 | Count=768 | 25.6%
  ETI10105 | CGV10108 | Corr=0.02 | Count=818 | 27.3%
  ETI10105 | CGV10109 | Corr=-0.04 | Count=761 | 25.4%
  ETI10105 | IGV10102 | Corr=0.00 | Count=819 | 27.3%
  ETI10105 | IGV10103 | Corr=0.01 | Count=793 | 26.4%
  ETI10105 | IGV10105 | Corr=-0.01 | Count=796 | 26.5%
  ETI10105 | IGV10106 | Corr=-0.02 | Count=846 | 28.2%
  ETI10105 | IGV10108 | Corr=0.02 | Count=803 | 26.8%
  ETI10105 | IGV10109 | Corr=0.03 | Count=864 | 28.8%
  ETI10105 | CPI10102 | Corr=0.01 | Count=845 | 28.2%
  ETI10105 | CPI10103 | Corr=0.03 | Count=825 | 27.5%
  ETI10105 | CPI10105 | Corr=0.01 | Count=808 | 26.9%
  ETI10105 | CPI10106 | Corr=-0.01 | Count=803 | 26.8%
  ETI10105 | CPI10108 | Corr=0.02 | Count=836 | 27.9%
  ETI10105 | CPI10109 | Corr=0.03 | Count=799 | 26.6%
  ETI10106 | ETI10108 | Corr=-0.01 | Count=821 | 27.4%
  ETI10106 | ETI10109 | Corr=-0.01 | Count=802 | 26.7%
  ETI10106 | CGV10102 | Corr=0.03 | Count=817 | 27.2%
  ETI10106 | CGV10103 | Corr=0.00 | Count=797 | 26.6%
  ETI10106 | CGV10105 | Corr=0.01 | Count=798 | 26.6%
  ETI10106 | CGV10106 | Corr=-0.01 | Count=766 | 25.5%
  ETI10106 | CGV10108 | Corr=0.02 | Count=788 | 26.3%
  ETI10106 | CGV10109 | Corr=-0.03 | Count=764 | 25.5%
  ETI10106 | IGV10102 | Corr=-0.01 | Count=775 | 25.8%
  ETI10106 | IGV10103 | Corr=-0.02 | Count=798 | 26.6%
  ETI10106 | IGV10105 | Corr=-0.04 | Count=768 | 25.6%
  ETI10106 | IGV10106 | Corr=0.02 | Count=854 | 28.5%
  ETI10106 | IGV10108 | Corr=-0.02 | Count=781 | 26.0%
  ETI10106 | IGV10109 | Corr=-0.02 | Count=757 | 25.2%
  ETI10106 | CPI10102 | Corr=-0.01 | Count=804 | 26.8%
  ETI10106 | CPI10103 | Corr=-0.01 | Count=764 | 25.5%
  ETI10106 | CPI10105 | Corr=-0.00 | Count=820 | 27.3%
  ETI10106 | CPI10106 | Corr=0.01 | Count=800 | 26.7%
  ETI10106 | CPI10108 | Corr=0.01 | Count=789 | 26.3%
  ETI10106 | CPI10109 | Corr=-0.02 | Count=771 | 25.7%
  ETI10108 | ETI10109 | Corr=0.01 | Count=818 | 27.3%
  ETI10108 | CGV10102 | Corr=-0.02 | Count=818 | 27.3%
  ETI10108 | CGV10103 | Corr=-0.00 | Count=793 | 26.4%
  ETI10108 | CGV10105 | Corr=0.02 | Count=822 | 27.4%
  ETI10108 | CGV10106 | Corr=-0.02 | Count=767 | 25.6%
  ETI10108 | CGV10108 | Corr=-0.02 | Count=796 | 26.5%
  ETI10108 | CGV10109 | Corr=0.02 | Count=822 | 27.4%
  ETI10108 | IGV10102 | Corr=0.00 | Count=789 | 26.3%
  ETI10108 | IGV10103 | Corr=-0.01 | Count=772 | 25.7%
  ETI10108 | IGV10105 | Corr=-0.02 | Count=761 | 25.4%
  ETI10108 | IGV10106 | Corr=-0.00 | Count=814 | 27.1%
  ETI10108 | IGV10108 | Corr=0.01 | Count=836 | 27.9%
  ETI10108 | IGV10109 | Corr=0.01 | Count=815 | 27.2%
  ETI10108 | CPI10102 | Corr=0.01 | Count=799 | 26.6%
  ETI10108 | CPI10103 | Corr=-0.01 | Count=789 | 26.3%
  ETI10108 | CPI10105 | Corr=0.01 | Count=845 | 28.2%
  ETI10108 | CPI10106 | Corr=-0.01 | Count=820 | 27.3%
  ETI10108 | CPI10108 | Corr=0.01 | Count=832 | 27.7%
  ETI10108 | CPI10109 | Corr=-0.01 | Count=786 | 26.2%
  ETI10109 | CGV10102 | Corr=-0.04 | Count=783 | 26.1%
  ETI10109 | CGV10103 | Corr=0.00 | Count=805 | 26.8%
  ETI10109 | CGV10105 | Corr=-0.01 | Count=805 | 26.8%
  ETI10109 | CGV10106 | Corr=-0.01 | Count=813 | 27.1%
  ETI10109 | CGV10108 | Corr=0.02 | Count=845 | 28.2%
  ETI10109 | CGV10109 | Corr=0.00 | Count=842 | 28.1%
  ETI10109 | IGV10102 | Corr=0.03 | Count=857 | 28.6%
  ETI10109 | IGV10103 | Corr=-0.01 | Count=820 | 27.3%
  ETI10109 | IGV10105 | Corr=-0.02 | Count=784 | 26.1%
  ETI10109 | IGV10106 | Corr=0.01 | Count=815 | 27.2%
  ETI10109 | IGV10108 | Corr=0.04 | Count=804 | 26.8%
  ETI10109 | IGV10109 | Corr=-0.01 | Count=807 | 26.9%
  ETI10109 | CPI10102 | Corr=0.01 | Count=813 | 27.1%
  ETI10109 | CPI10103 | Corr=0.01 | Count=857 | 28.6%
  ETI10109 | CPI10105 | Corr=0.02 | Count=796 | 26.5%
  ETI10109 | CPI10106 | Corr=0.01 | Count=841 | 28.0%
  ETI10109 | CPI10108 | Corr=0.01 | Count=827 | 27.6%
  ETI10109 | CPI10109 | Corr=0.01 | Count=816 | 27.2%
  CGV10102 | CGV10103 | Corr=-0.01 | Count=809 | 27.0%
  CGV10102 | CGV10105 | Corr=-0.01 | Count=824 | 27.5%
  CGV10102 | CGV10106 | Corr=0.00 | Count=813 | 27.1%
  CGV10102 | CGV10108 | Corr=0.05 | Count=854 | 28.5%
  CGV10102 | CGV10109 | Corr=0.02 | Count=819 | 27.3%
  CGV10102 | IGV10102 | Corr=0.01 | Count=828 | 27.6%
  CGV10102 | IGV10103 | Corr=-0.01 | Count=794 | 26.5%
  CGV10102 | IGV10105 | Corr=-0.03 | Count=786 | 26.2%
  CGV10102 | IGV10106 | Corr=0.00 | Count=796 | 26.5%
  CGV10102 | IGV10108 | Corr=0.00 | Count=814 | 27.1%
  CGV10102 | IGV10109 | Corr=0.00 | Count=837 | 27.9%
  CGV10102 | CPI10102 | Corr=0.03 | Count=841 | 28.0%
  CGV10102 | CPI10103 | Corr=-0.00 | Count=818 | 27.3%
  CGV10102 | CPI10105 | Corr=-0.02 | Count=796 | 26.5%
  CGV10102 | CPI10106 | Corr=-0.01 | Count=808 | 26.9%
  CGV10102 | CPI10108 | Corr=-0.00 | Count=823 | 27.4%
  CGV10102 | CPI10109 | Corr=0.01 | Count=818 | 27.3%
  CGV10103 | CGV10105 | Corr=0.00 | Count=818 | 27.3%
  CGV10103 | CGV10106 | Corr=0.01 | Count=841 | 28.0%
  CGV10103 | CGV10108 | Corr=0.01 | Count=827 | 27.6%
  CGV10103 | CGV10109 | Corr=0.03 | Count=805 | 26.8%
  CGV10103 | IGV10102 | Corr=0.01 | Count=829 | 27.6%
  CGV10103 | IGV10103 | Corr=0.02 | Count=833 | 27.8%
  CGV10103 | IGV10105 | Corr=-0.03 | Count=843 | 28.1%
  CGV10103 | IGV10106 | Corr=-0.02 | Count=790 | 26.3%
  CGV10103 | IGV10108 | Corr=-0.00 | Count=788 | 26.3%
  CGV10103 | IGV10109 | Corr=0.03 | Count=821 | 27.4%
  CGV10103 | CPI10102 | Corr=-0.01 | Count=814 | 27.1%
  CGV10103 | CPI10103 | Corr=-0.02 | Count=803 | 26.8%
  CGV10103 | CPI10105 | Corr=0.01 | Count=834 | 27.8%
  CGV10103 | CPI10106 | Corr=0.01 | Count=804 | 26.8%
  CGV10103 | CPI10108 | Corr=0.03 | Count=836 | 27.9%
  CGV10103 | CPI10109 | Corr=-0.01 | Count=803 | 26.8%
  CGV10105 | CGV10106 | Corr=-0.01 | Count=797 | 26.6%
  CGV10105 | CGV10108 | Corr=0.03 | Count=847 | 28.2%
  CGV10105 | CGV10109 | Corr=-0.00 | Count=808 | 26.9%
  CGV10105 | IGV10102 | Corr=-0.01 | Count=849 | 28.3%
  CGV10105 | IGV10103 | Corr=-0.00 | Count=801 | 26.7%
  CGV10105 | IGV10105 | Corr=0.02 | Count=852 | 28.4%
  CGV10105 | IGV10106 | Corr=0.01 | Count=829 | 27.6%
  CGV10105 | IGV10108 | Corr=-0.01 | Count=800 | 26.7%
  CGV10105 | IGV10109 | Corr=-0.02 | Count=804 | 26.8%
  CGV10105 | CPI10102 | Corr=-0.02 | Count=677 | 22.6%
  CGV10105 | CPI10103 | Corr=0.01 | Count=829 | 27.6%
  CGV10105 | CPI10105 | Corr=0.03 | Count=851 | 28.4%
  CGV10105 | CPI10106 | Corr=0.02 | Count=787 | 26.2%
  CGV10105 | CPI10108 | Corr=-0.01 | Count=785 | 26.2%
  CGV10105 | CPI10109 | Corr=-0.01 | Count=841 | 28.0%
  CGV10106 | CGV10108 | Corr=-0.00 | Count=808 | 26.9%
  CGV10106 | CGV10109 | Corr=0.00 | Count=786 | 26.2%
  CGV10106 | IGV10102 | Corr=0.01 | Count=857 | 28.6%
  CGV10106 | IGV10103 | Corr=-0.03 | Count=833 | 27.8%
