RST10101,RST10102,RST10103,RST10104,RST10105,RST10106,RST10107,RST10108,RST10109,RST10110,RST10111,RST10112,RST10113,RST10114,RST10115,RST10116,RST10117,RST10118,RST10119,RCD10101,RCD10102,RCD10103,RCD10104,RCD10105,RCD10106,RCD10107,RCD10108,RCD10109,RCD10110,RCD10111,RCD10112,RCD10113,RCD10114,RCD10115,RCD10116,RCD10117,RCD10118,RCD10119,RSL10101,RSL10102,RSL10103,RSL10104,RSL10105,RSL10106,RSL10107,RSL10108,RSL10109,RSL10110,RSL10111,RSL10112,RSL10113,RSL10114,RSL10115,RSL10116,RSL10117,RSL10118,RSL10119,RSU10101,RSU10102,RSU10103,RSU10104,RSU10105,RSU10106,RSU10107,RSU10108,RSU10109,RSU10110,RSU10111,RSU10112,RSU10113,RSU10114,RSU10115,RSU10116,RSU10117,RSU10118,RSU10119,ROR10101,ROR10102,ROR10103,ROR10104,ROR10105,ROR10106,ROR10107,ROR10108,ROR10109,ROR10110,ROR10111,ROR10112,ROR10113,ROR10114,ROR10115,ROR10116,ROR10117,ROR10118,ROR10119,RDA10101,RDA10102,RDA10103,RDA10104,RDA10105,RDA10106,RDA10107,RDA10108,RDA10109,RDA10110,RDA10111,RDA10112,RDA10113,RDA10114,RDA10115,RDA10116,RDA10117,RDA10118,RDA10119,RTR10101,RTR10102,RTR10103,RTR10104,RTR10105,RTR10106,RTR10107,RTR10108,RTR10109,RTR10110,RTR10111,RTR10112,RTR10113,RTR10114,RTR10115,RTR10116,RTR10117,RTR10118,RTR10119,RPR10101,RPR10102,RPR10103,RPR10104,RPR10105,RPR10106,RPR10107,RPR10108,RPR10109,RPR10110,RPR10111,RPR10112,RPR10113,RPR10114,RPR10115,RPR10116,RPR10117,RPR10118,RPR10119,RMR10101,RMR10102,RMR10103,RMR10104,RMR10105,RMR10106,RMR10107,RMR10108,RMR10109,RMR10110,RMR10111,RMR10112,RMR10113,RMR10114,RMR10115,RMR10116,RMR10117,RMR10118,RMR10119,RCM10101,RCM10102,RCM10103,RCM10104,RCM10105,RCM10106,RCM10107,RCM10108,RCM10109,RCM10110,RCM10111,RCM10112,RCM10113,RCM10114,RCM10115,RCM10116,RCM10117,RCM10118,RCM10119
65,34,36,38,66,84,30,44,39,44,80,77,42,79,31,87,70,86,40,48,76,54,41,65,35,58,31,55,35,53,53,79,49,66,57,79,89,30,85,76,58,79,32,86,42,76,50,82,75,48,87,36,63,56,33,43,47,78,74,37,57,31,33,69,59,58,52,49,89,66,43,32,86,47,78,87,75,80,49,89,44,44,74,70,84,89,74,74,76,37,31,39,63,30,62,70,89,32,84,78,55,57,38,31,35,57,53,87,46,38,49,65,34,39,81,53,80,40,51,86,49,31,30,78,89,36,38,70,57,75,80,45,80,76,43,70,90,37,74,82,60,74,61,64,31,30,68,85,78,51,76,77,63,60,55,37,32,69,80,82,59,48,50,37,52,31,51,77,75,86,36,71,50,37,56,49,62,56,73,41,50,35,86,72,73,61,30,43,46,90
45,72,53,57,70,41,71,80,70,75,40,52,58,89,68,53,34,36,63,42,52,40,47,53,57,34,62,39,88,68,50,40,33,81,37,43,79,63,89,77,31,49,30,71,67,47,68,74,72,34,84,89,51,45,65,73,36,44,84,65,69,47,40,37,52,58,63,40,56,80,56,87,36,81,84,58,36,86,78,50,81,49,37,35,74,40,48,63,90,90,46,50,46,33,68,74,58,41,49,59,71,63,87,41,82,54,44,79,45,52,67,35,46,39,72,37,83,72,67,44,82,40,75,90,89,55,90,61,73,59,50,82,75,49,50,78,79,72,76,61,90,47,68,35,58,82,89,33,51,32,61,31,33,87,75,39,81,56,48,72,80,61,30,60,78,45,90,82,46,69,79,37,42,49,83,73,50,71,48,89,60,66,34,43,47,73,67,45,50,45
47,84,65,33,58,41,87,68,72,81,58,39,37,85,58,74,44,68,36,80,51,70,85,52,57,52,51,82,73,40,70,36,54,75,47,57,60,84,47,89,45,85,52,44,89,72,73,53,66,36,80,31,38,36,83,60,65,59,33,60,49,76,45,86,89,84,70,82,56,56,61,63,64,69,60,83,50,59,50,39,30,76,40,65,41,57,67,73,80,61,54,60,57,88,65,89,37,66,63,62,44,40,54,49,47,38,87,88,72,41,64,77,76,82,68,76,33,78,70,57,36,86,58,79,71,86,70,45,41,38,40,30,85,79,88,40,68,76,34,62,78,69,31,83,75,79,90,85,86,82,59,57,31,31,33,50,85,61,55,33,31,56,52,51,56,74,81,71,77,55,82,65,46,51,79,77,57,40,55,69,37,33,64,65,71,80,85,80,66,71
60,76,41,32,88,57,39,74,59,54,45,68,43,31,39,36,57,90,66,55,68,49,59,78,67,77,40,35,89,65,37,76,50,74,68,71,89,42,72,48,33,37,38,62,48,70,67,87,69,83,60,49,43,32,78,86,60,43,76,57,53,43,34,38,90,82,35,51,34,38,57,53,78,68,38,30,55,67,69,89,58,89,66,90,87,54,58,47,56,80,52,55,66,89,55,74,34,35,71,90,50,53,74,86,73,55,87,33,84,57,79,57,81,37,55,59,55,40,50,54,58,40,46,76,57,86,35,80,31,59,82,52,32,50,43,64,66,71,81,33,37,62,32,46,38,72,81,65,88,32,49,78,37,68,41,51,70,55,86,84,71,75,61,48,45,48,53,41,73,67,43,35,80,38,30,31,64,50,77,45,32,76,43,37,75,90,74,61,50,86
48,90,54,74,37,67,58,80,68,42,81,75,62,48,88,53,49,76,39,48,37,34,69,75,67,78,61,85,81,46,60,78,47,41,41,77,53,75,56,33,61,42,86,74,48,52,40,82,66,48,62,48,73,58,34,73,53,31,36,86,33,82,68,42,66,79,76,41,66,65,82,39,61,39,88,31,53,78,83,78,32,88,63,84,87,59,79,83,69,30,39,52,83,33,33,69,78,84,84,78,61,36,31,43,33,46,46,63,47,77,32,62,89,57,78,76,48,80,53,43,71,89,65,39,36,41,71,74,53,55,35,63,87,51,66,70,87,35,57,49,38,37,64,41,75,63,67,42,57,55,40,77,85,56,60,44,80,75,85,64,77,48,77,77,30,47,70,75,67,85,50,74,83,43,83,48,42,88,68,68,70,45,72,77,86,72,78,86,54,39
90,67,76,49,40,62,81,49,89,44,34,73,90,74,77,30,61,55,85,58,54,72,34,33,74,68,62,76,56,87,79,74,80,67,53,69,72,89,35,88,87,49,59,38,41,58,83,50,53,69,43,60,72,55,63,39,52,57,59,71,77,81,89,31,46,39,34,34,83,83,60,59,44,41,55,67,47,84,49,67,35,58,79,43,32,80,90,85,72,46,58,71,49,37,57,55,51,63,39,38,64,44,85,67,62,56,33,83,54,79,47,63,55,51,74,88,35,46,82,43,43,52,38,83,64,61,34,38,34,61,47,83,49,48,58,71,55,70,84,43,48,31,62,71,71,44,52,73,87,40,50,84,80,78,83,43,74,47,85,34,40,66,38,69,73,52,71,68,75,31,46,33,53,74,85,46,51,40,30,54,59,53,75,42,88,70,77,81,61,64
80,31,37,76,87,66,81,50,30,70,46,35,83,33,86,86,31,31,63,59,65,51,88,41,78,68,34,75,67,87,82,54,66,90,80,71,58,90,69,30,82,70,65,56,59,78,32,65,54,58,70,80,48,34,41,83,82,58,46,87,43,54,47,62,80,78,59,36,68,72,72,66,64,80,54,85,43,81,47,45,34,83,73,57,34,90,34,59,58,62,76,88,56,86,44,53,66,74,53,31,74,40,54,43,49,58,45,72,32,77,65,49,54,30,90,33,43,56,78,64,46,53,46,83,58,53,82,78,61,38,62,33,30,87,81,84,35,87,62,48,58,49,69,43,84,33,48,55,38,36,64,77,87,61,76,80,42,89,77,79,82,68,67,34,64,46,57,44,37,56,48,58,80,36,54,53,30,75,36,69,39,73,69,71,64,89,81,82,46,76
89,78,80,43,64,87,83,90,58,67,90,69,51,58,55,78,55,43,65,47,66,58,42,74,61,60,43,55,39,73,58,88,31,86,50,57,74,57,76,36,78,39,84,90,32,43,87,58,67,61,85,84,72,72,39,41,64,49,39,78,59,58,68,65,69,57,49,54,30,60,52,54,66,75,83,46,75,41,61,47,40,36,44,43,48,54,75,80,65,73,67,53,34,66,38,87,32,65,64,41,57,55,73,68,73,40,62,63,49,43,38,46,78,40,55,68,82,45,63,39,57,71,75,90,31,68,58,67,43,47,56,90,57,87,48,43,62,53,36,47,87,71,68,30,33,77,53,75,44,37,55,77,79,44,55,39,63,50,63,74,77,81,32,64,44,53,61,58,34,76,55,67,32,72,81,31,63,50,61,50,82,49,89,34,77,58,77,88,48,40
77,43,87,34,57,59,53,33,48,65,78,54,68,78,51,33,50,67,86,90,80,40,41,53,73,55,84,60,37,82,57,74,58,60,63,60,35,55,43,34,32,42,82,63,71,44,72,85,55,69,31,67,79,73,41,39,45,43,74,53,51,79,37,71,44,52,36,47,39,74,38,53,71,35,79,68,47,54,42,37,37,87,55,87,30,41,51,88,42,42,89,36,53,71,73,77,90,82,89,37,87,58,37,36,36,49,34,51,43,58,36,66,58,67,73,77,42,76,59,73,40,56,76,52,72,70,72,90,66,31,82,33,36,60,57,30,37,70,76,88,74,57,73,30,66,66,56,48,59,76,54,73,36,31,83,38,36,30,68,44,74,63,73,78,52,52,50,50,38,81,51,76,30,52,73,41,44,55,67,42,74,74,76,73,43,44,65,40,89,66
90,46,40,88,69,59,30,38,77,66,73,77,59,52,41,65,48,30,52,49,30,72,50,68,85,79,30,85,69,32,47,56,31,63,63,51,85,43,56,60,66,75,72,61,46,88,57,65,75,38,35,63,31,54,40,72,81,82,85,54,44,87,60,34,57,49,68,32,70,54,70,62,40,54,68,68,87,51,81,42,57,89,38,79,89,35,81,57,74,89,38,33,82,41,50,62,62,45,39,39,61,44,45,85,72,84,87,40,70,30,64,84,89,66,48,60,64,38,31,35,34,56,32,48,73,45,61,74,55,84,43,75,44,47,84,78,37,77,80,60,68,71,82,50,86,74,52,81,76,56,36,53,58,32,45,31,57,61,68,34,52,34,66,72,60,79,70,52,38,58,69,62,40,47,38,50,54,53,90,31,31,64,72,39,60,50,56,77,60,61
41,33,41,41,87,83,60,69,62,64,66,47,59,33,73,74,80,68,32,63,65,75,35,35,81,76,30,55,43,45,63,57,58,65,33,66,37,68,37,64,89,87,36,87,69,70,84,41,81,85,61,65,85,56,32,79,40,90,46,79,77,53,78,65,81,86,38,54,67,49,69,54,51,87,37,78,66,74,41,63,71,87,52,53,45,73,41,48,65,51,76,55,48,68,47,50,71,54,89,42,62,35,83,62,61,85,42,88,74,40,41,48,41,82,59,68,74,70,58,48,48,45,52,69,62,32,66,51,34,61,66,33,32,44,42,57,70,46,81,71,39,73,88,73,82,74,55,40,39,41,81,44,65,84,56,57,76,40,60,68,55,39,82,57,89,78,62,61,41,86,38,30,78,78,72,67,57,52,69,40,84,71,63,65,30,60,80,49,54,90
59,86,42,62,37,70,86,90,33,69,71,80,66,43,35,53,70,31,86,43,57,60,65,72,48,50,88,31,90,68,84,62,79,61,53,90,39,70,80,47,49,61,30,34,38,36,70,84,84,71,76,39,65,53,72,70,87,44,45,75,61,56,53,54,44,83,50,78,73,68,36,42,84,45,79,72,50,69,77,34,30,83,59,31,67,51,71,71,85,76,52,32,32,69,55,72,32,86,88,84,38,30,44,86,51,40,90,42,78,83,86,44,51,35,51,71,30,80,83,80,47,59,59,58,42,70,52,76,79,81,84,41,82,39,90,34,45,49,30,48,84,74,57,46,77,87,65,31,78,34,59,75,78,89,84,51,33,47,69,36,77,52,72,62,85,44,50,41,62,78,30,36,69,30,67,78,79,31,67,59,35,39,58,77,37,36,52,64,47,68
36,73,87,70,59,55,61,70,88,74,55,37,44,51,50,62,62,70,57,53,85,61,54,86,89,87,38,48,80,60,48,37,74,78,66,51,39,72,38,89,70,35,90,51,53,86,38,41,64,80,59,30,77,61,77,54,31,40,86,47,62,42,80,69,75,60,76,85,71,45,42,43,57,89,70,49,45,88,80,81,77,81,75,59,66,60,38,40,47,58,81,79,41,33,52,85,35,60,48,56,85,85,76,80,69,36,51,42,64,76,57,77,90,77,86,65,51,85,38,34,71,34,60,83,45,56,54,72,64,63,44,31,86,64,50,62,46,55,62,68,35,69,53,75,79,48,44,34,39,36,70,51,80,39,84,73,31,70,61,33,80,63,56,38,65,34,50,60,58,47,44,41,45,69,75,82,53,55,34,61,47,79,78,67,45,34,62,32,68,47
90,43,52,48,88,72,62,40,78,49,62,74,35,83,32,53,81,64,74,30,63,37,53,88,37,70,37,84,76,77,78,79,68,79,43,69,49,87,40,90,70,53,73,67,86,90,53,36,81,60,65,62,77,86,44,42,82,54,72,72,34,52,41,89,85,61,53,87,78,65,41,84,52,84,45,82,82,35,60,76,36,76,74,75,74,59,84,57,55,88,33,69,48,67,69,79,76,45,72,35,57,81,36,42,52,86,89,66,79,66,57,81,31,85,42,44,57,59,54,42,90,49,41,82,84,53,88,51,54,41,48,48,73,58,61,76,55,60,38,75,68,44,69,89,55,38,44,63,43,57,57,37,65,43,59,60,88,63,41,62,37,88,53,54,56,54,57,43,34,43,46,35,59,89,60,41,45,74,63,64,81,54,73,85,52,62,35,65,74,73
62,57,58,78,72,64,59,55,32,32,32,37,44,73,52,63,30,75,81,90,79,63,41,47,45,55,41,73,84,64,68,82,78,90,61,84,71,49,31,56,34,56,82,49,31,34,33,36,54,79,58,39,74,51,87,66,48,61,69,56,74,82,62,47,83,76,50,71,76,76,84,30,36,74,50,67,69,76,65,43,88,47,79,61,75,55,86,55,33,48,70,52,62,54,44,51,62,62,39,40,55,59,49,41,42,74,77,70,47,75,81,44,90,68,70,77,33,66,77,83,61,56,52,70,49,69,68,35,78,53,43,67,78,67,83,36,81,45,38,32,55,57,83,58,55,81,89,58,33,90,55,90,40,70,46,43,44,59,81,90,31,39,52,55,89,46,49,57,69,81,47,37,60,58,57,60,32,73,68,82,38,86,38,77,87,42,82,64,80,66
83,70,79,67,54,64,55,42,86,65,83,34,86,41,50,81,83,80,86,88,76,72,31,75,74,78,89,77,87,47,31,58,85,78,89,41,85,75,74,59,68,90,39,67,46,71,88,76,81,44,38,44,56,88,65,42,73,44,90,50,31,31,60,63,70,41,86,85,78,48,89,59,56,88,57,57,32,81,37,34,42,58,90,63,77,51,55,64,41,70,63,30,82,67,81,31,51,44,60,61,61,63,39,43,61,74,64,32,45,30,59,61,71,69,54,77,60,45,69,84,78,37,36,44,60,87,35,58,74,81,79,36,57,74,64,74,52,65,36,71,71,86,40,87,50,42,58,71,35,55,35,53,47,88,42,38,84,64,42,84,31,72,63,71,53,33,45,83,39,55,41,45,70,90,49,34,65,54,84,69,56,46,55,53,54,59,40,80,83,42
48,44,80,75,65,32,52,51,68,31,55,53,69,37,43,70,39,43,54,39,49,36,73,37,76,31,50,78,71,32,48,71,69,55,42,45,44,36,81,76,79,60,77,61,51,48,44,46,76,30,46,57,40,62,33,54,38,31,69,62,61,68,72,56,68,73,55,49,40,48,76,61,38,78,57,78,69,62,45,87,31,49,60,64,86,87,51,82,62,62,40,64,44,45,35,83,53,80,40,37,86,30,65,31,32,77,65,33,40,30,30,57,71,73,67,50,72,69,77,88,86,55,50,65,84,55,46,87,44,49,39,39,70,65,73,36,77,58,31,33,58,86,45,33,48,39,77,69,53,72,64,76,85,54,33,64,75,34,49,87,43,90,75,30,30,48,40,52,90,59,70,47,69,56,57,63,90,68,39,42,61,56,37,39,58,84,74,30,90,72
58,72,52,73,87,73,83,54,49,31,57,63,75,60,64,38,40,38,72,49,85,50,71,65,80,89,48,87,35,70,62,56,54,30,61,34,51,30,58,81,33,57,38,66,32,62,71,85,69,85,75,61,76,79,61,32,81,32,66,81,66,90,76,52,53,50,54,53,87,33,52,74,86,77,31,57,77,35,50,37,75,69,85,57,47,87,59,76,80,82,79,57,56,78,87,58,64,59,80,42,57,61,86,43,38,48,62,86,81,78,83,52,85,77,80,65,46,87,34,51,67,76,59,42,41,57,60,59,72,34,88,74,86,57,48,63,44,52,86,66,72,51,86,42,85,47,40,82,79,78,83,36,48,74,49,86,72,58,40,43,75,57,78,59,36,49,59,77,81,61,80,69,83,71,34,31,83,54,89,82,43,84,75,73,65,76,83,78,48,51
48,30,46,63,31,34,60,41,47,33,30,66,44,74,53,84,75,42,42,38,48,81,71,86,75,68,49,89,86,54,76,78,39,75,52,34,57,59,72,31,44,42,58,90,87,79,46,36,54,66,58,51,75,79,39,65,56,38,82,77,89,76,49,32,30,48,50,88,86,77,85,60,84,31,62,54,69,65,41,90,58,34,79,77,74,39,31,78,35,80,74,90,77,69,54,53,81,72,50,82,39,53,65,89,86,41,48,66,39,64,50,37,42,36,63,52,86,53,38,82,60,85,64,81,46,68,80,31,56,61,58,41,59,51,88,45,86,58,34,75,76,68,89,41,51,81,66,83,52,33,90,31,33,84,41,40,76,77,74,63,32,54,71,66,38,88,61,59,89,72,64,82,48,70,30,44,86,79,44,68,35,36,70,43,49,90,71,75,78,66
57,36,76,54,73,45,34,57,70,57,62,46,87,45,60,38,86,50,49,78,73,61,60,67,80,78,40,73,79,76,47,47,83,54,73,65,42,64,40,48,62,37,83,58,76,51,80,72,64,30,39,39,48,79,65,80,81,60,62,79,58,69,79,48,81,70,75,38,66,52,75,79,47,53,58,88,88,47,65,47,74,87,50,57,77,60,65,66,87,41,45,34,55,72,30,67,52,62,30,65,51,63,76,41,39,44,89,33,33,30,61,38,51,46,50,70,84,52,65,84,52,32,40,47,65,81,63,54,42,52,77,77,61,82,60,89,35,89,52,77,49,70,63,63,86,31,82,65,31,62,69,50,79,62,40,51,73,54,41,59,37,54,70,89,82,41,75,75,74,83,45,42,69,44,32,58,81,34,47,71,68,67,74,65,56,80,33,77,54,43
82,45,60,52,61,76,45,89,52,42,55,73,49,88,65,60,76,47,49,51,60,48,73,62,59,68,80,79,51,71,54,38,70,46,55,70,55,75,49,49,73,36,71,44,69,51,76,66,84,54,34,55,51,61,72,62,88,65,32,60,78,38,74,35,90,76,66,47,86,78,89,77,81,78,79,59,49,46,54,49,61,88,83,39,58,79,34,38,52,33,67,34,61,50,41,57,45,36,64,79,88,40,62,52,52,37,62,84,59,49,56,61,34,56,86,51,42,68,61,46,45,68,71,39,90,36,44,60,79,70,45,44,46,55,83,63,51,52,40,42,84,50,35,64,53,57,36,55,46,82,73,33,45,64,72,59,58,45,36,87,49,43,40,42,75,62,65,86,56,52,30,90,73,87,57,83,57,39,41,82,58,74,74,63,67,44,46,84,46,60
41,71,46,53,46,59,50,32,50,59,50,47,39,43,31,33,43,69,84,78,90,31,64,53,38,87,75,68,78,49,40,60,59,64,58,56,30,90,67,53,49,39,77,82,54,67,71,39,55,44,75,78,54,47,81,76,54,34,89,33,31,61,34,80,44,59,31,65,46,86,52,49,46,37,65,46,64,70,68,33,78,46,72,84,86,82,79,44,88,79,43,31,81,70,73,76,69,55,61,38,74,87,39,73,34,47,46,50,80,52,41,90,77,85,78,67,53,73,39,52,37,51,62,37,76,77,67,35,62,49,39,78,64,43,81,37,48,63,69,30,53,31,86,89,70,81,68,43,48,76,47,86,76,75,89,50,40,58,62,85,39,49,35,75,56,39,52,44,88,73,86,30,66,49,31,65,82,88,35,32,80,64,71,73,60,52,50,74,59,70
73,30,89,40,47,33,34,65,50,88,48,75,90,74,77,41,61,85,54,45,52,76,62,58,56,73,52,32,83,38,58,35,47,79,76,48,72,78,51,41,47,77,85,39,55,78,59,46,39,59,35,90,45,48,41,41,53,70,30,72,46,41,81,43,34,35,85,68,57,66,62,53,74,78,62,45,38,55,48,73,72,70,35,55,44,39,38,45,82,47,50,32,50,71,68,43,63,31,52,72,80,55,53,66,71,53,80,75,69,45,39,55,88,54,82,56,88,69,90,83,58,83,84,77,33,74,71,90,44,57,39,77,86,86,89,49,46,66,70,78,35,89,63,58,39,44,56,46,68,44,90,31,80,44,81,35,46,70,43,89,77,33,60,66,76,84,31,47,49,32,76,54,77,89,31,82,70,45,69,36,86,75,71,88,88,42,72,61,48,90
33,37,31,42,36,75,87,78,33,37,87,45,82,30,90,86,70,68,34,60,41,46,61,45,36,41,65,90,38,75,83,61,78,90,30,83,81,48,40,71,36,57,32,66,41,39,72,74,49,71,53,78,39,45,34,38,62,58,67,51,53,69,50,57,78,31,68,73,45,38,68,69,36,69,65,30,39,39,43,41,46,43,64,85,32,85,41,30,82,67,59,61,85,80,80,53,46,39,47,39,36,89,85,81,75,31,48,75,72,48,33,74,53,36,86,79,81,58,60,89,45,41,88,62,70,70,38,88,71,34,61,56,39,85,42,85,70,63,88,39,79,74,52,79,33,84,88,39,57,50,90,85,64,49,77,56,72,76,89,85,54,88,42,55,34,30,51,33,59,49,81,83,48,85,74,30,66,51,46,82,49,77,51,66,38,41,54,61,41,72
71,55,80,32,76,60,55,38,82,59,40,79,74,73,54,37,81,73,74,46,33,82,69,61,88,70,50,65,83,55,60,44,45,74,35,70,45,68,69,37,36,79,53,52,43,85,43,72,79,47,45,37,34,88,58,56,44,79,31,32,86,85,52,39,58,46,35,74,67,38,43,75,48,87,58,46,30,51,89,84,51,87,87,84,43,68,33,90,54,79,78,36,90,36,57,50,58,32,83,42,30,43,62,44,30,54,87,52,73,43,90,86,68,38,81,34,68,65,55,88,80,50,56,61,39,48,46,35,78,45,42,48,80,48,84,78,36,81,69,66,78,46,43,80,52,41,84,46,87,75,68,58,83,62,47,74,49,43,45,45,70,61,43,35,36,36,87,72,71,33,65,68,85,78,39,70,53,63,58,73,73,60,38,87,59,73,63,46,39,49
47,54,81,85,65,73,53,64,53,53,66,75,33,48,41,49,52,57,34,30,84,37,62,88,54,31,63,41,44,57,30,37,32,43,53,47,81,46,61,61,74,59,71,68,31,80,63,73,89,81,81,87,65,88,87,61,39,70,34,76,48,53,63,58,90,75,34,75,90,57,45,80,48,32,81,48,71,35,63,68,54,69,56,82,59,36,53,55,64,30,84,77,64,35,74,63,78,53,64,84,67,83,55,47,68,36,33,68,66,60,78,90,87,33,30,37,48,69,57,63,88,37,87,81,40,46,36,43,86,41,34,85,69,36,51,77,84,84,59,81,84,60,73,78,44,30,55,35,87,34,70,87,53,85,54,46,66,57,32,39,90,47,69,71,41,71,72,40,36,54,67,77,39,85,90,62,67,33,60,56,76,44,44,54,42,88,58,36,46,52
56,41,79,69,42,90,81,39,30,45,86,75,81,49,38,62,43,43,47,73,46,72,44,68,38,84,35,68,69,49,84,74,57,60,59,31,79,45,73,31,39,51,72,77,51,32,33,52,43,56,45,35,87,72,60,35,77,90,81,34,66,57,82,41,66,71,58,62,36,75,65,39,50,42,90,78,49,34,63,43,57,48,44,66,37,49,55,38,83,33,64,43,67,83,44,35,62,82,85,62,41,72,63,40,71,51,87,84,87,31,90,48,73,69,66,39,43,52,49,81,69,52,73,60,56,72,30,56,74,69,81,81,49,37,90,88,41,30,84,36,46,81,78,84,90,34,45,64,83,38,83,38,65,75,30,90,58,41,33,42,36,66,51,77,54,85,56,88,89,63,64,64,81,54,42,88,41,71,73,39,64,52,89,38,68,78,77,86,43,64
38,50,58,68,31,32,70,34,78,76,44,88,46,32,56,60,42,85,39,53,60,88,52,72,43,90,68,61,80,37,45,48,40,59,55,45,54,44,74,55,76,45,52,74,52,84,68,35,61,81,77,90,82,47,47,84,79,80,87,78,79,34,61,47,46,33,63,32,51,41,70,87,76,87,41,43,76,46,82,55,42,62,72,80,42,58,39,50,43,42,35,41,52,80,45,87,53,67,50,44,63,51,67,82,48,54,34,67,84,39,37,85,40,76,85,49,54,65,78,33,41,44,48,30,73,42,73,54,67,71,82,44,67,85,41,63,49,53,37,49,72,47,51,82,68,40,42,77,33,56,31,33,50,37,62,84,66,63,30,83,77,71,70,47,52,81,43,43,50,36,30,31,73,56,62,41,80,55,48,65,53,38,39,80,47,39,53,71,82,65
46,46,67,52,54,41,82,66,42,39,47,88,32,61,71,46,88,83,32,36,83,47,83,53,36,57,37,71,72,56,77,30,34,50,59,61,62,62,79,42,58,54,88,55,55,65,43,49,67,73,53,68,56,45,59,73,47,40,79,40,43,39,77,88,59,71,85,46,40,89,59,65,51,67,40,88,62,32,30,59,43,34,36,43,64,49,59,79,40,37,53,60,46,46,48,63,80,72,72,37,82,49,58,81,48,40,72,63,42,57,80,66,46,51,65,31,34,48,52,73,40,74,83,45,59,46,42,89,83,72,83,82,79,78,36,38,74,54,53,58,63,81,84,71,83,68,74,44,51,32,56,60,41,58,57,48,64,53,60,48,63,86,51,70,89,74,46,86,83,90,77,40,71,30,35,67,73,79,48,56,79,83,52,48,31,72,72,82,38,72
78,71,51,35,90,76,65,65,59,38,53,62,57,54,34,34,40,58,76,71,77,49,73,62,57,43,75,70,48,48,63,79,44,73,78,90,42,68,74,37,62,57,74,57,66,39,65,66,56,66,43,76,76,70,78,72,68,51,51,33,55,85,66,61,62,37,41,42,88,73,44,88,38,62,38,31,35,88,62,60,86,90,90,65,38,71,85,83,63,56,71,44,48,31,58,40,48,52,33,75,82,49,32,41,35,79,86,82,39,65,88,40,90,80,36,61,42,84,74,76,79,74,89,75,54,41,73,44,32,77,70,65,89,57,80,51,69,70,38,76,65,66,57,49,65,77,41,83,85,90,79,47,83,46,70,59,62,39,52,45,35,36,52,37,62,78,82,51,34,83,42,62,87,49,44,30,42,32,47,53,54,70,66,86,64,46,32,71,39,42
55,75,48,68,53,45,73,35,81,69,37,56,30,82,67,77,79,74,39,88,74,75,75,47,67,64,84,75,76,44,46,39,69,39,58,73,73,42,55,52,55,30,84,52,89,69,86,83,57,43,71,87,37,62,40,53,38,83,38,81,51,37,56,51,62,55,88,30,40,82,77,88,87,74,81,77,54,73,81,48,64,89,61,88,73,66,79,41,46,37,60,75,66,35,82,60,80,44,76,67,40,90,78,86,49,56,70,36,69,44,54,61,84,47,75,70,49,90,54,87,75,36,64,88,44,74,88,41,88,31,78,51,78,31,68,38,70,67,54,45,41,48,66,88,70,83,33,77,43,64,71,47,52,87,51,35,63,53,58,77,74,90,52,48,37,70,46,35,85,71,44,90,56,82,59,76,33,50,59,90,82,64,35,87,31,34,73,35,60,87
36,61,31,90,68,42,79,77,50,36,33,80,77,58,73,65,44,45,47,64,37,46,30,90,31,67,66,42,82,78,57,53,54,64,36,35,60,43,47,56,90,49,75,66,65,65,56,77,46,50,60,64,50,58,30,43,60,54,45,44,71,79,40,81,69,74,64,77,71,38,83,53,49,70,37,52,47,32,69,51,36,34,77,69,87,78,34,38,47,39,61,56,72,82,59,46,81,37,48,90,65,59,60,63,36,55,87,63,59,36,50,83,39,73,64,32,48,34,40,51,88,56,36,80,86,34,89,90,87,77,51,30,37,30,66,42,50,81,49,44,55,85,75,56,80,62,79,30,37,33,33,68,43,80,69,82,57,81,66,80,37,35,87,52,52,35,87,72,42,32,70,49,82,84,90,86,73,65,77,72,88,50,47,48,63,73,63,60,72,45
75,59,79,31,71,49,77,74,52,34,65,42,32,34,90,47,54,35,38,60,55,88,43,68,41,42,51,37,46,81,43,39,40,73,88,66,46,49,83,78,77,90,36,89,42,79,77,56,77,56,74,43,54,36,45,35,50,74,72,40,56,73,76,86,45,30,58,57,41,83,41,86,55,40,60,80,62,74,35,65,37,88,63,31,65,81,43,58,73,32,35,73,74,88,33,82,62,67,41,54,41,44,51,62,59,62,69,65,69,52,89,75,38,49,56,59,64,86,90,56,60,50,85,78,73,66,80,44,87,62,79,30,84,42,48,88,72,52,35,44,67,43,30,70,60,58,30,73,73,43,61,56,83,40,66,51,45,72,75,74,83,84,64,55,78,45,75,39,30,64,34,49,88,62,57,84,69,71,71,57,57,61,53,44,86,56,74,46,45,71
